mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_71740,CC12CC3C4C3C1CC24,0.0665,84.01,-0.2527,0.0954,0.3481,916.6524,0.186272,29.277,-349.950599,-349.943983,-349.943039,-349.980938
gdb_71781,CC12CC3C4CC1N4C23,1.7601,80.44,-0.2092,0.0716,0.2808,909.7766,0.173721,28.603,-365.938919,-365.932288,-365.931344,-365.969354
gdb_71854,CC12OC3C=CCC1C23,1.6273,79.35,-0.2162,0.0092,0.2254,1004.3352,0.160589,30.082,-385.866672,-385.859276,-385.858332,-385.898057
gdb_71869,OC12CC3NC(=O)C1C23,3.1039,68.17,-0.2359,0.0203,0.2562,970.2776,0.126112,28.332,-437.890014,-437.883059,-437.882115,-437.921082
gdb_71882,CC12CC3CC(C)(C1)C23,0.1506,89.32,-0.2512,0.0896,0.3408,1113.5161,0.206258,34.462,-351.132946,-351.124618,-351.123674,-351.164929
gdb_71926,OC12CC3NC(C13)C2=O,3.1552,68.27,-0.2264,-0.0244,0.202,913.6914,0.125226,28.258,-437.835958,-437.828946,-437.828001,-437.867133
gdb_71940,CC12CCC3CC(O1)C23,1.6388,80.69,-0.2371,0.076,0.3131,997.0365,0.184394,30.967,-387.084426,-387.076816,-387.075872,-387.116569
gdb_72054,CC12OC3CC1C23C#N,3.588,74.97,-0.2545,0.0056,0.2601,1015.4581,0.124362,29.043,-400.70586,-400.69829,-400.697345,-400.737879
gdb_72115,OC12CN3CC1C3C2=O,2.0801,67.95,-0.2382,-0.0254,0.2128,896.6271,0.125668,27.644,-437.82986,-437.823001,-437.822057,-437.860868
gdb_72227,CC12CC3COC1(C)C23,1.4499,82.09,-0.2186,0.0913,0.3099,1036.9518,0.182904,32.977,-387.074655,-387.066436,-387.065491,-387.106726
gdb_72236,CC12OC3COC1(C)C23,2.0163,75.01,-0.2099,0.0819,0.2918,989.7336,0.158538,31.623,-422.992042,-422.984029,-422.983085,-423.024001
gdb_72289,OC12CC3COCC1C23,0.4742,74.38,-0.2334,0.0786,0.3119,1002.8048,0.161337,30.07,-422.993965,-422.98664,-422.985696,-423.025228
gdb_72338,CC12OC=NC1C1CC21,1.9644,73.73,-0.2448,0.0225,0.2673,910.2689,0.149161,28.974,-401.937548,-401.930421,-401.929477,-401.968644
gdb_72342,OC12CC=CC1C1NC21,2.4291,75.49,-0.2283,0.0314,0.2596,925.3422,0.148943,29.804,-401.902246,-401.895074,-401.89413,-401.933325
gdb_72370,OC12CC=CC1CC2=O,2.1528,73.45,-0.245,-0.0288,0.2162,997.2767,0.135387,30.534,-421.84101,-421.83302,-421.832076,-421.873654
gdb_72491,CC12COC(C1)CCC2,1.5376,83.69,-0.2377,0.0763,0.314,1059.7707,0.20909,32.98,-388.3243,-388.316395,-388.315451,-388.355952
gdb_72500,OC12CCC(C1)OCC2,1.7377,76.48,-0.2436,0.0727,0.3164,1006.6464,0.185522,31.844,-424.247819,-424.240265,-424.239321,-424.279124
gdb_72524,OC12CCC(NC1)C2=O,1.5264,70.2,-0.2218,-0.0233,0.1986,937.5007,0.150011,30.259,-439.097924,-439.09029,-439.089346,-439.129736
gdb_72557,CC12CCC(C1)OC2=O,4.2728,73.68,-0.2569,0.019,0.2758,971.3653,0.161608,30.097,-423.093163,-423.085676,-423.084731,-423.124714
gdb_72559,CC12CCC(CC1=O)O2,2.3908,73.86,-0.2305,-0.0165,0.2141,978.5193,0.160312,30.841,-423.070309,-423.06253,-423.061585,-423.10232
gdb_72706,CC12CCC11CC2C=C1,0.2599,87.51,-0.2135,0.0142,0.2277,951.7108,0.183334,32.015,-349.845681,-349.838382,-349.837437,-349.876479
gdb_72749,OC12CCC11COC1C2,2.4094,74.76,-0.2357,0.0723,0.3079,976.9756,0.159128,31.212,-422.971006,-422.963097,-422.962153,-423.003182
gdb_72788,OC12COC1=NCC2=O,1.4131,62.71,-0.2412,-0.0597,0.1815,933.3476,0.100055,28.193,-473.78773,-473.780027,-473.779083,-473.820178
gdb_72810,CC12CCC1C(=N)OC2,3.1875,79.47,-0.2525,0.0264,0.2789,1075.6828,0.172495,31.819,-403.166986,-403.158838,-403.157894,-403.199636
gdb_72876,CC12COC1C(O2)C=O,1.8108,69.26,-0.246,-0.0368,0.2092,1074.7742,0.133668,30.474,-458.926305,-458.917971,-458.917027,-458.959612
gdb_72892,OC12CCC1C1(CO1)C2,1.5429,75.25,-0.2532,0.0629,0.316,1094.3022,0.158247,32.19,-422.975641,-422.967414,-422.96647,-423.00861
gdb_72907,CC12COC1C1CC1O2,1.3262,73.56,-0.2372,0.0647,0.3019,971.0993,0.159747,30.274,-422.99812,-422.990554,-422.98961,-423.030003
gdb_72914,OC12CCC1C1OC1C2,1.1706,73.38,-0.2542,0.0753,0.3295,965.8743,0.160252,30.558,-423.007373,-422.999892,-422.998948,-423.038903
gdb_72949,CC1(C#C)C2CCC12O,0.9769,82.67,-0.2269,0.0411,0.268,1100.6393,0.157084,35.398,-385.82794,-385.818929,-385.817984,-385.860825
gdb_72950,CC1(C#C)C2OCC12O,1.3737,75.43,-0.2266,0.0362,0.2628,1066.2515,0.132721,34.116,-421.737121,-421.728189,-421.727245,-421.77009
gdb_73033,OC12CCC1C2N1CC1,1.6568,80.28,-0.2348,0.0816,0.3164,1201.6713,0.170635,32.99,-403.076719,-403.068194,-403.06725,-403.10993
gdb_73046,CC12OCC1C2CC#N,3.9037,76.41,-0.2498,0.0403,0.2902,1256.4891,0.14706,31.918,-401.926658,-401.918028,-401.917083,-401.960444
gdb_73091,OC12CCC1C=CCC2,1.3437,83.37,-0.2339,0.0283,0.2623,1061.9502,0.184398,32.77,-387.100665,-387.092681,-387.091736,-387.132596
gdb_73213,OC12CCC1OC=NC2,1.9763,71.34,-0.2411,0.0272,0.2683,974.3742,0.148794,30.335,-439.082153,-439.074357,-439.073413,-439.114459
gdb_73214,OC12COC1CC=CC2,2.2027,75.18,-0.2445,0.0072,0.2517,1017.2853,0.160187,31.185,-423.016888,-423.008958,-423.008013,-423.049423
gdb_73243,OC12CCC1OCC2=O,1.6902,67.37,-0.246,-0.0413,0.2046,971.1849,0.135636,30.154,-458.965508,-458.957663,-458.956719,-458.998013
gdb_73283,OC12CCC1OCCC2,1.9689,77.96,-0.2398,0.0757,0.3155,1063.5577,0.183898,32.886,-424.223805,-424.215716,-424.214771,-424.255869
gdb_73379,OC12COC3C(CC13)C2,1.2153,73.12,-0.2371,0.0669,0.304,905.7057,0.162224,28.871,-423.014427,-423.007658,-423.006714,-423.04504
gdb_73400,CC12COC3C1CCC23,1.7336,80.7,-0.2273,0.0738,0.3011,980.302,0.185473,30.436,-387.08901,-387.081732,-387.080788,-387.120132
gdb_73434,OC12CCC3C4C1C2N34,1.5907,73.45,-0.2151,0.0633,0.2784,920.4022,0.149599,28.812,-401.873656,-401.866746,-401.865802,-401.904564
gdb_73439,CC12CCC3C=CC1N23,1.5866,82.15,-0.2081,0.0093,0.2174,964.1006,0.173745,29.998,-366.013629,-366.006465,-366.005521,-366.044622
gdb_73500,CC12OCC3COC1C23,2.4114,73.96,-0.2181,0.0849,0.303,959.5609,0.160957,29.301,-423.015749,-423.008451,-423.007507,-423.047186
gdb_73560,OC12CCCC1=CCC2,1.3133,83.98,-0.232,0.0201,0.2521,1074.4454,0.184624,32.611,-387.117349,-387.109249,-387.108305,-387.149646
gdb_73585,OC12CCCC1N1CC21,0.8235,76.52,-0.2255,0.0737,0.2992,984.727,0.172794,31.326,-403.107005,-403.099376,-403.098432,-403.138682
gdb_73649,CC12OCCC1OC2=N,2.9469,72.49,-0.2575,0.0186,0.2761,989.2701,0.148478,30.396,-439.098181,-439.090313,-439.089369,-439.130387
gdb_73688,CC12OCCC1CCO2,2.5579,76.53,-0.2447,0.0688,0.3134,1022.0633,0.184685,31.672,-424.258078,-424.250006,-424.249062,-424.291362
gdb_73729,OC12CCOC3CC1C23,1.9683,73.83,-0.2431,0.0731,0.3162,974.3121,0.161432,30.076,-422.991886,-422.984683,-422.983739,-423.022981
gdb_73761,CC1=C(NC(=O)C1=O)C,6.3354,75.24,-0.2324,-0.0838,0.1486,1162.9288,0.122628,32.476,-437.957992,-437.948693,-437.947749,-437.992754
gdb_73800,CC1=C(C)C(CC1)C#C,0.8644,92.48,-0.2241,0.0292,0.2533,1323.0408,0.180946,36.775,-349.952451,-349.942639,-349.941695,-349.986829
gdb_73805,CC1=C(C)C(CC1)C=O,2.9314,87.18,-0.2237,-0.0223,0.2014,1292.0754,0.180923,35.573,-387.131645,-387.121781,-387.120837,-387.166856
gdb_73960,CC1=C(CCOC1)C=O,3.0586,81.64,-0.2455,-0.0535,0.192,1251.3275,0.159036,32.468,-423.053103,-423.044281,-423.043337,-423.086767
gdb_74010,CC1=C2CCC2C(=O)N1,3.524,80.78,-0.2012,0.0005,0.2017,1116.2078,0.148646,30.962,-401.971208,-401.96313,-401.962185,-402.003733
gdb_74023,CC1=C2CCC2NC1=O,4.0166,81.09,-0.2381,-0.0206,0.2174,1113.1124,0.148915,30.758,-401.97963,-401.971556,-401.970612,-402.012336
gdb_74030,CC1=C2NCC2OC1=O,4.9852,74.56,-0.2385,-0.0383,0.2003,1066.7126,0.124601,29.16,-437.887206,-437.879306,-437.878361,-437.920031
gdb_74032,CC1=C2CCC2COC1,1.4615,86.73,-0.2246,0.0255,0.2501,1172.6174,0.183844,32.53,-387.085727,-387.077388,-387.076443,-387.118371
gdb_74042,CC1=C2CCCC2OC1,1.8336,85.92,-0.2199,0.022,0.2419,1190.5909,0.184168,32.127,-387.11389,-387.105489,-387.104545,-387.14696
gdb_74071,C1C(=CC(=O)N1C=O)N,8.8257,73.2,-0.2358,-0.0265,0.2093,1198.9951,0.113143,30.235,-454.014584,-454.00632,-454.005375,-454.04757
gdb_74149,CC1=CC(=N)OC11CC1,4.7065,84.1,-0.2236,-0.0256,0.1981,1137.981,0.147643,31.691,-401.967184,-401.958997,-401.958053,-401.999771
gdb_74339,NC1=NC(CO1)C1CC1,1.64,76.53,-0.2222,0.0568,0.279,1223.7718,0.161379,31.893,-419.21903,-419.210613,-419.209669,-419.252796
gdb_74356,CC1=CC(CC=O)CC1,2.9954,86.93,-0.2348,-0.0186,0.2162,1564.73,0.181419,34.556,-387.124157,-387.114625,-387.113681,-387.159534
gdb_74387,CC1=CC2(O)C3OC1C23,0.6216,73.09,-0.2146,0.005,0.2196,1016.6553,0.135099,30.462,-421.77529,-421.767696,-421.766752,-421.806868
gdb_74419,CC12CC1C(=O)C(N)=N2,0.9149,75.97,-0.2262,-0.0534,0.1728,1081.3204,0.136431,32.056,-418.040739,-418.032542,-418.031597,-418.072964
gdb_74476,CC1=CC2(CN2)C2OC12,3.0941,79.62,-0.2257,-0.0024,0.2233,1125.1137,0.147898,30.643,-401.909278,-401.901441,-401.900496,-401.941423
gdb_74552,CC1(C)C2OC(N)=NC12,1.408,76.41,-0.2125,0.0535,0.266,1131.6803,0.159614,33.695,-419.220574,-419.211884,-419.21094,-419.253302
gdb_74592,NC1=NC2C3C2C(=O)N13,2.4987,66.04,-0.2243,-0.0181,0.2062,862.23,0.102628,26.878,-432.854102,-432.847328,-432.846383,-432.885056
gdb_74735,CC1=CC2OC11COC21,0.9698,73.43,-0.2343,-0.0121,0.2222,923.6139,0.134553,29.522,-421.666263,-421.658931,-421.657987,-421.697636
gdb_74752,CC1=CC2CC1C2(C)C,0.2634,91.15,-0.2109,0.0242,0.2351,1154.9704,0.205515,36.219,-351.133887,-351.124889,-351.123944,-351.166696
gdb_74825,NC1=NC2CC2(O1)C#C,1.2014,74.16,-0.2249,0.0223,0.2472,1090.0413,0.112546,30.599,-416.776672,-416.768917,-416.767973,-416.808582
gdb_74999,CC1=NC2CNC2CO1,1.2717,76.57,-0.2163,0.0261,0.2424,1148.3981,0.161629,30.516,-419.200247,-419.192245,-419.191301,-419.232976
gdb_75062,CC1=CNC(=O)C12CC2,3.2697,79.27,-0.2007,0.0012,0.2019,1079.21,0.148161,32.141,-401.994921,-401.986529,-401.985585,-402.027605
gdb_75064,CC1=CNC(=O)C11CO1,4.0444,72.18,-0.2167,-0.0268,0.19,1042.6449,0.123773,30.662,-437.909282,-437.90102,-437.900076,-437.942029
gdb_75183,CC1=CCC(CC1)C=O,2.9165,86.42,-0.2369,-0.0186,0.2183,1485.8793,0.182439,34.134,-387.12921,-387.120039,-387.119095,-387.16361
gdb_75184,CC1=CCC(OC1)C=O,2.9909,78.81,-0.2441,-0.0275,0.2166,1387.4825,0.157856,32.8,-423.046123,-423.037134,-423.03619,-423.08027
gdb_75263,CC1=NCC2=NCCN12,3.1614,79.35,-0.2102,0.0037,0.2139,1090.8392,0.150186,29.329,-398.16698,-398.159083,-398.158138,-398.199631
gdb_75272,CC1=CCC2C1N2C=O,3.2673,77.96,-0.2391,-0.0027,0.2363,1040.023,0.147695,30.709,-401.959654,-401.95148,-401.950536,-401.992422
gdb_75275,CC1=CCC2C1C2(C)O,1.4298,84.54,-0.2111,0.027,0.2381,1168.9581,0.181514,35.685,-387.097023,-387.087938,-387.086994,-387.130019
gdb_75358,CC1=CCC2CCC12C,0.2131,90.78,-0.2246,0.0339,0.2585,1120.6386,0.206455,35.265,-351.174664,-351.165765,-351.164821,-351.207616
gdb_75368,CC1=CCC2COC1O2,1.6412,75.56,-0.2339,0.0155,0.2494,1001.1518,0.161431,29.635,-423.044473,-423.036998,-423.036054,-423.076207
gdb_75495,CC1=CCCC2NC12C,1.5159,88.1,-0.2266,0.0261,0.2527,1150.1177,0.195375,34.926,-367.21468,-367.205844,-367.2049,-367.247558
gdb_75497,CC1=CCOC2CC12C,1.4941,84.57,-0.2266,0.0203,0.247,1115.9478,0.182399,34.345,-387.087657,-387.078885,-387.07794,-387.12046
gdb_75543,CC1=CCCCC12CC2,0.1639,92.61,-0.2146,0.0341,0.2487,1204.4242,0.207636,34.844,-351.17219,-351.163606,-351.162662,-351.204864
gdb_75613,CC1C(=O)C(O)C1(C)C,2.3558,78.57,-0.2447,-0.0212,0.2235,1167.1273,0.179198,38.281,-424.242973,-424.232609,-424.231665,-424.277579
gdb_75667,CN1C(=O)C2CC12C#C,3.3089,77.88,-0.2359,-0.0034,0.2325,1105.9911,0.122524,31.778,-400.706258,-400.69767,-400.696725,-400.739464
gdb_75689,OC1C(=O)C2OC12C=O,2.5335,60.83,-0.2545,-0.0737,0.1807,1050.3167,0.086138,28.651,-493.664155,-493.656107,-493.655163,-493.697295
gdb_75713,CC12COC1C(=O)C2O,2.7684,68.38,-0.2361,-0.0448,0.1913,1021.7525,0.133774,31.888,-458.932081,-458.923329,-458.922384,-458.96558
gdb_75859,OC1C(=N)NC=C1C#N,6.6658,74.59,-0.2377,-0.0522,0.1855,1138.8766,0.102036,29.617,-432.893914,-432.885827,-432.884882,-432.926858
gdb_75876,CN1C(=N)CC=CC1=O,3.9191,77.98,-0.2439,-0.0483,0.1956,1089.5505,0.137762,30.334,-418.068722,-418.060528,-418.059584,-418.102167
gdb_75890,CC1(O)COC(=O)C1N,2.6903,66.9,-0.2457,0.0056,0.2513,1071.2731,0.147373,34.087,-476.260966,-476.251888,-476.250944,-476.294379
gdb_75895,CC1C(=O)CCC1(C)O,3.2579,77.83,-0.2367,-0.0136,0.2231,1153.3614,0.180599,36.823,-424.270536,-424.260915,-424.259971,-424.304478
gdb_75897,CC1C(=O)NCC1(C)C,3.6435,81.63,-0.2356,0.037,0.2727,1173.4581,0.19417,36.989,-404.412514,-404.402906,-404.401961,-404.446228
gdb_75974,CN1C(=O)COCC1=O,1.2049,66.79,-0.2636,-0.0321,0.2314,1069.7354,0.124756,29.689,-475.086741,-475.07841,-475.077466,-475.120394
gdb_75996,CN1C(C#N)C(O)C1=N,3.7624,71.97,-0.2516,-0.0012,0.2504,1102.5759,0.12329,32.49,-434.060681,-434.051295,-434.05035,-434.095467
gdb_76049,CC1C(C#N)C11CCO1,3.4618,77.31,-0.2461,0.028,0.2741,1163.4508,0.146872,32.226,-401.934546,-401.92569,-401.924745,-401.968398
gdb_76086,CC1C(C#C)C1N1CC1,0.3534,86.22,-0.2108,0.0439,0.2546,1165.882,0.169223,35.478,-365.925347,-365.915884,-365.91494,-365.959702
gdb_76106,OC1C(C#N)C1N1CC1,5.4055,74.29,-0.2515,0.0316,0.2831,1137.7174,0.135521,31.491,-417.96379,-417.955244,-417.954299,-417.997574
gdb_76269,CC1C(C)C(=O)CC1=O,1.7915,74.99,-0.2396,-0.0404,0.1992,1164.5532,0.157299,34.019,-423.085012,-423.075782,-423.074838,-423.119518
gdb_76294,OC1C(O)C(=N)NC1=N,3.9734,69.65,-0.2586,-0.0103,0.2483,1062.3592,0.125307,31.74,-471.218753,-471.210379,-471.209435,-471.251633
gdb_76328,CC1N(C)C(=O)C1(C)O,2.7365,76.97,-0.2364,0.0299,0.2663,1177.0,0.168102,37.426,-440.315421,-440.304938,-440.303993,-440.350555
gdb_76342,CC1C(C)C(C=O)C1C,3.0812,85.78,-0.2409,-0.0204,0.2205,1278.0686,0.203733,38.191,-388.296798,-388.286468,-388.285524,-388.332138
gdb_76519,OC1C(O)C11CC=CC1,1.9062,76.44,-0.227,0.0318,0.2588,1144.831,0.159369,32.761,-423.009551,-423.001144,-423.0002,-423.042546
gdb_76696,CC1C(C)C1OCC#N,2.9615,79.35,-0.2538,0.0096,0.2633,1310.9575,0.169055,35.802,-403.1363,-403.126249,-403.125305,-403.171812
gdb_76767,OC1C(O)C2(O)CNC12,2.0927,66.47,-0.2404,0.0494,0.2898,992.3227,0.148012,32.075,-476.173455,-476.165291,-476.164347,-476.205968
gdb_76835,CC1C(O)C2C1CC2=O,4.1467,75.29,-0.2335,-0.0132,0.2203,1074.8018,0.157989,33.051,-423.015806,-423.007084,-423.00614,-423.049602
gdb_76858,CC1C(O)C2C3CN3C12,2.6024,77.27,-0.2167,0.0538,0.2705,997.8697,0.171577,32.417,-403.064049,-403.055856,-403.054912,-403.09634
gdb_76950,CC1N(C=O)C11CCC1,3.7928,81.61,-0.2445,0.009,0.2535,1250.7644,0.169908,33.659,-403.139135,-403.129991,-403.129047,-403.173181
gdb_76972,CC1C(C=O)C1C1CO1,3.8231,76.66,-0.237,-0.0136,0.2234,1166.7641,0.157763,33.143,-422.99739,-422.988253,-422.987309,-423.032065
gdb_76979,OC1C(C=O)C1C1CN1,3.9105,74.68,-0.2392,-0.0223,0.2169,1289.7675,0.146593,32.785,-439.037729,-439.028701,-439.027757,-439.072403
gdb_76995,CC1C(C=O)C=CC1=O,1.8251,75.8,-0.25,-0.0666,0.1834,1164.4111,0.134984,31.031,-421.87025,-421.861686,-421.860742,-421.904287
gdb_77061,OC1C(CC#C)OC1=O,2.8711,67.31,-0.2699,-0.0094,0.2606,1282.1808,0.11003,31.75,-457.743614,-457.734621,-457.733677,-457.778131
gdb_77204,NC1C(NC1C#N)C#N,0.6414,71.09,-0.2732,-0.0217,0.2515,1232.4722,0.113861,30.762,-412.976849,-412.968241,-412.967297,-413.010726
gdb_77276,OC1C(OC=N)C1C#N,5.0747,68.32,-0.2706,-0.0054,0.2652,1146.5355,0.111057,31.28,-453.922252,-453.913347,-453.912403,-453.95665
gdb_77315,CC1C(CCC1=O)C#N,3.7594,75.43,-0.2537,-0.0336,0.2201,1156.1525,0.147891,31.973,-402.003588,-401.994914,-401.993969,-402.03744
gdb_77324,CC1C(OCC1=O)C#C,1.6515,73.62,-0.2446,-0.0292,0.2155,1120.1376,0.134005,32.484,-421.810735,-421.80192,-421.800975,-421.844546
gdb_77343,OC1C(COC1=N)C#N,3.6952,67.28,-0.2922,-0.0072,0.285,1152.7574,0.113575,29.514,-453.970979,-453.962925,-453.961981,-454.003932
gdb_77363,OC1C(COC1=N)C=O,1.4058,66.64,-0.2681,-0.0391,0.229,1173.5211,0.123914,30.313,-475.044302,-475.035873,-475.034929,-475.07811
gdb_77419,CC1C2(C)C3OC3C12C,1.9174,82.26,-0.2167,0.065,0.2817,1084.3086,0.179651,35.961,-387.017916,-387.008363,-387.007419,-387.05191
gdb_77480,CC1OC2(C)C(O)C12O,0.9794,71.71,-0.2248,0.0715,0.2963,1088.6485,0.156379,36.013,-460.119823,-460.110311,-460.109367,-460.153284
gdb_77508,OC1C2(O)CC1(O)C2O,2.8283,63.94,-0.2398,0.0573,0.2971,1029.6906,0.133437,34.934,-496.03422,-496.025078,-496.024133,-496.067241
gdb_77510,CC12CC(O)(C=C1)C2O,2.7511,75.58,-0.2383,-0.0018,0.2366,1027.3102,0.158082,34.175,-422.995939,-422.987496,-422.986552,-423.028047
gdb_77558,CC1(O)C2CC2(O)C1O,2.3321,71.31,-0.238,0.0691,0.3071,1083.3423,0.156342,36.613,-460.12514,-460.115696,-460.114751,-460.158432
gdb_77590,CC1C2(C)OC2C11CO1,0.9113,75.62,-0.2472,0.0751,0.3223,1119.9614,0.156735,33.418,-422.972017,-422.963238,-422.962294,-423.005073
gdb_77787,CN1C2C(=O)CC12C#C,2.0889,78.6,-0.2375,-0.0336,0.2039,1126.4691,0.1217,32.003,-400.678875,-400.670398,-400.669454,-400.711878
gdb_77917,CC1C2N(C)C1(C)C2=O,2.1892,80.97,-0.2384,0.0082,0.2466,1096.437,0.168557,35.322,-403.103679,-403.094222,-403.093278,-403.137296
gdb_77923,CC1C2C(C)C1(O)C2C,1.3122,86.61,-0.247,0.075,0.322,1206.2007,0.2041,38.439,-388.240197,-388.229945,-388.229,-388.275435
gdb_78061,CC1C2C(C=O)C2C1=O,3.4157,74.48,-0.2511,-0.0438,0.2073,1127.8553,0.134177,31.172,-421.823608,-421.815101,-421.814157,-421.857133
gdb_78064,CC1N2C(C=O)C2C1=O,3.2347,70.9,-0.2463,-0.0635,0.1828,964.4747,0.122147,30.434,-437.854728,-437.84632,-437.845376,-437.887814
gdb_78183,OC1C2C1C(=O)CC2O,2.4416,68.29,-0.236,-0.0119,0.2241,1039.0483,0.135656,31.421,-458.96947,-458.961301,-458.960357,-459.002279
gdb_78188,CC1C2C(N)C(C#N)N12,4.9378,75.64,-0.2507,0.0125,0.2633,1031.857,0.148416,32.833,-398.081369,-398.072582,-398.071637,-398.114684
gdb_78198,CN1C2C(O)C2C1C#C,1.5961,77.81,-0.2032,0.0344,0.2375,1026.8672,0.145775,33.817,-401.847767,-401.838899,-401.837954,-401.880817
gdb_78272,CC1C2C3C(O)C3C12O,0.9059,76.01,-0.2052,0.067,0.2722,1081.3723,0.157141,34.691,-422.926291,-422.91729,-422.916346,-422.95961
gdb_78277,CC1N2C3C(O)C3C12C,1.0753,80.37,-0.2144,0.059,0.2734,1101.3277,0.169161,34.916,-403.042937,-403.033897,-403.032953,-403.076201
gdb_78434,OC1C2C1C1C=CCC21,1.6025,78.89,-0.2307,0.0235,0.2542,1060.0404,0.160775,30.251,-385.856003,-385.848536,-385.847592,-385.887654
gdb_78454,CC1C2CC1C1C2N1C,1.0255,86.96,-0.2111,0.0995,0.3106,1186.643,0.195748,32.838,-367.156274,-367.148302,-367.147358,-367.188126
gdb_78479,CC1C2C1C1CCCC21,0.1491,88.51,-0.2366,0.0853,0.3219,1217.5677,0.208663,32.727,-351.142954,-351.135013,-351.134069,-351.175028
gdb_78607,CC1C2C3N(C)C2C13C,1.2801,87.23,-0.2022,0.089,0.2912,1165.7858,0.192594,35.24,-367.120418,-367.111344,-367.110399,-367.153535
gdb_78641,CC1N2C3C1=CCC23C,0.7081,87.07,-0.2043,-0.0328,0.1714,1085.023,0.170086,32.773,-365.902707,-365.894562,-365.893618,-365.934637
gdb_78682,OC1C2C3C1C2(O)C3=O,3.1339,66.01,-0.2412,0.003,0.2442,1031.7077,0.111192,29.593,-457.697669,-457.68984,-457.688896,-457.72993
gdb_78684,CC1(C)C2C3C(O)C2N13,2.2506,79.08,-0.2348,0.0778,0.3126,1147.795,0.170069,33.251,-403.053889,-403.045583,-403.044639,-403.086149
gdb_78778,CC1C2C3C(N13)C2(C)O,2.9832,77.95,-0.2336,0.0666,0.3002,1023.3236,0.170082,33.698,-403.084289,-403.075888,-403.074944,-403.11644
gdb_78871,CN1C2C3C2C2(CO2)C13,1.8331,75.27,-0.211,0.0895,0.3004,956.7253,0.147662,29.428,-401.847484,-401.840202,-401.839258,-401.878817
gdb_79007,CN1C2C3C4C=CC13C24,1.0995,80.1,-0.2113,-0.0011,0.2102,929.393,0.148301,28.211,-364.669768,-364.663146,-364.662201,-364.70023
gdb_79077,CC1C2C3C=CC1C23O,0.8435,79.19,-0.2187,0.0174,0.2361,992.7128,0.159943,31.483,-385.860355,-385.852719,-385.851775,-385.891806
gdb_79081,CC12C=CC3C1C(O)C23,1.3587,79.54,-0.2163,0.0087,0.225,997.0306,0.15951,31.432,-385.831402,-385.823815,-385.822871,-385.862723
gdb_79099,CC1C2C3NC(=O)C1C23,3.7803,74.16,-0.2287,0.027,0.2557,936.8272,0.149728,29.458,-401.958632,-401.951327,-401.950382,-401.990078
gdb_79141,CC1CC2C3C(O)C1N23,1.6744,76.86,-0.236,0.0565,0.2924,989.2581,0.173215,31.279,-403.118533,-403.110807,-403.109863,-403.150233
gdb_79176,OC1C2C3CN(C23)C1=O,2.8939,66.99,-0.2408,-0.0218,0.2191,889.4938,0.125898,27.333,-437.851613,-437.844713,-437.843769,-437.883053
gdb_79194,OC1C2C3OC(C23)C1O,3.0642,65.21,-0.2421,0.0599,0.302,889.0377,0.137835,28.318,-458.91889,-458.912088,-458.911144,-458.949775
gdb_79198,CC1C2C3CC(C3)C12O,1.2784,81.77,-0.2395,0.0852,0.3247,1036.8897,0.184263,32.59,-387.040189,-387.032281,-387.031336,-387.07206
gdb_79202,CN1C2C3CC(C3)C12C,0.9639,86.05,-0.2087,0.0891,0.2978,1046.5841,0.195546,33.119,-367.149997,-367.141882,-367.140938,-367.182003
gdb_79220,NC1C2C3N2CC13C#N,2.264,73.37,-0.2492,0.006,0.2552,992.3841,0.126236,28.908,-396.867573,-396.860239,-396.859295,-396.8992
gdb_79314,OC1C2C3OC1C23C#C,1.4651,72.86,-0.2387,0.021,0.2597,1062.581,0.111894,29.024,-420.522845,-420.515556,-420.514612,-420.554449
gdb_79406,CC1N2C3CC2(C)C13O,1.5156,79.67,-0.2372,0.0716,0.3088,1056.3874,0.169405,34.325,-403.067444,-403.058657,-403.057713,-403.100071
gdb_79414,CC1N2C3CC2(C3)C1=O,2.6667,78.84,-0.2158,-0.0247,0.1911,1020.8127,0.146874,30.401,-401.825223,-401.817504,-401.81656,-401.857263
gdb_79417,CN1C2C3CC2(O3)C1=N,3.92,76.72,-0.2387,0.0,0.2387,1032.1569,0.134612,30.071,-417.836895,-417.829049,-417.828105,-417.869252
gdb_79566,CC12C(O)C1N1CC21C,1.2854,79.07,-0.2135,0.0648,0.2783,1074.5941,0.16916,35.063,-403.05913,-403.050141,-403.049197,-403.092051
gdb_79586,CN1C2C3NC3(C)C12C,0.6524,81.96,-0.2224,0.0775,0.2998,1060.8679,0.181726,35.116,-383.200351,-383.191266,-383.190321,-383.23333
gdb_79708,CC1C2C3OC3C1N2C,1.3745,77.41,-0.2131,0.0731,0.2862,1009.0029,0.17144,31.573,-403.06983,-403.061914,-403.06097,-403.101868
gdb_79723,CN1C2C3CC3C2C1=O,3.7217,75.68,-0.2337,0.0301,0.2638,994.3001,0.148618,29.67,-401.926481,-401.918737,-401.917793,-401.958797
gdb_79735,CC12CC3CN3C1C2O,1.1013,77.84,-0.2187,0.0667,0.2854,1031.587,0.171884,32.587,-403.10086,-403.09278,-403.091835,-403.132825
gdb_79768,CC1C2C3C4C(CN24)N13,0.3894,77.08,-0.194,0.0684,0.2624,867.1378,0.162112,27.431,-381.950197,-381.9436,-381.942656,-381.981094
