mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_106230,CCC12C=CCC1C2O,1.6003,83.33,-0.2214,0.0107,0.2321,1173.9545,0.182643,34.48,-387.089069,-387.080242,-387.079298,-387.122283
gdb_106291,CCC12CC(O)(C1)C=C2,1.3205,82.85,-0.226,0.012,0.2381,1218.7551,0.181872,34.859,-387.062413,-387.053717,-387.052773,-387.095271
gdb_106491,CC1CC2CC1(CO)O2,2.2322,77.14,-0.2511,0.0836,0.3347,1131.3813,0.183365,33.541,-424.210702,-424.202237,-424.201293,-424.243399
gdb_106563,COC12CC(C1O)C2O,3.3595,71.7,-0.2478,0.0661,0.314,1116.0839,0.157397,34.544,-460.0914,-460.082174,-460.08123,-460.125279
gdb_106697,CC12OC1(CO)C1NC21,1.967,71.42,-0.24,0.0678,0.3078,1100.8188,0.146446,32.419,-439.006542,-438.997994,-438.997049,-439.039769
gdb_106743,CCC12CC1(C)CC2=O,3.2745,84.32,-0.234,-0.0023,0.2316,1226.6609,0.180942,35.661,-387.100612,-387.091085,-387.090141,-387.134981
gdb_106843,CCC12CC1(CN2)C#N,4.4564,81.99,-0.2448,0.0158,0.2606,1237.3002,0.159822,33.036,-382.052463,-382.043625,-382.042681,-382.08625
gdb_106875,CCC12CC1(OC2)C=O,2.7934,77.81,-0.2436,-0.0344,0.2092,1206.4379,0.157249,33.189,-423.000242,-422.991191,-422.990247,-423.034381
gdb_107005,CC1C2CC2(CO)C1C,1.307,85.87,-0.2426,0.0738,0.3164,1281.8011,0.20481,37.742,-388.264138,-388.254207,-388.253263,-388.298484
gdb_107017,CCC12NC1C(O)C2C,2.8377,81.64,-0.2317,0.0674,0.2991,1255.6647,0.19375,36.503,-404.315101,-404.305513,-404.304569,-404.349306
gdb_107048,CC1CCC2(CO)NC12,2.7298,82.44,-0.2298,0.0668,0.2967,1333.0122,0.195162,35.284,-404.339514,-404.330342,-404.329398,-404.373241
gdb_107154,COC12CC1C1(CO1)C2,1.5809,76.71,-0.2506,0.0835,0.3341,1264.7734,0.157588,32.431,-422.958733,-422.950175,-422.949231,-422.992089
gdb_107205,CCC12CC3OC3C1O2,3.2504,73.82,-0.2578,0.06,0.3178,1150.0099,0.158869,31.075,-422.997926,-422.989938,-422.988994,-423.030529
gdb_107218,OCC12CC1N1CC1C2,1.3918,77.94,-0.2261,0.0693,0.2954,1164.4322,0.172203,31.953,-403.100195,-403.092117,-403.091173,-403.132742
gdb_107219,OCC12CC3CC3C1N2,2.3184,77.02,-0.2327,0.0721,0.3048,1169.6226,0.173149,31.677,-403.112113,-403.104194,-403.10325,-403.14466
gdb_107296,OCC12NC1C1CCC21,2.2103,78.28,-0.2197,0.0571,0.2768,1168.6573,0.172291,31.8,-403.074497,-403.066504,-403.065559,-403.106876
gdb_107308,CCC12CC1C=C(C)C2,0.2753,91.94,-0.214,0.0291,0.2431,1374.9005,0.20571,36.143,-351.17137,-351.162092,-351.161148,-351.205073
gdb_107337,CCC12CC1C=CCC2,0.3752,90.74,-0.219,0.0249,0.2439,1266.8537,0.207649,34.786,-351.168744,-351.16005,-351.159106,-351.201705
gdb_107428,CCC12NC1CN1CC21,2.4147,81.4,-0.2188,0.0728,0.2915,1121.3055,0.184477,32.329,-383.226707,-383.218603,-383.217659,-383.259238
gdb_107491,OCC12CC1CC21CC1,1.4171,83.14,-0.2372,0.0707,0.3079,1118.5093,0.182249,34.29,-387.039328,-387.030552,-387.029608,-387.072525
gdb_107532,OCC12CN1CC2C#C,1.3507,77.43,-0.2423,0.0382,0.2805,1155.7123,0.146462,33.34,-401.858473,-401.849569,-401.848625,-401.892422
gdb_107548,OCC12CC1CN2C=O,4.9861,74.4,-0.2317,0.0273,0.259,1167.5072,0.147126,32.029,-439.062618,-439.053849,-439.052905,-439.096484
gdb_107670,COC12CC1CCCC2,1.0078,85.32,-0.2403,0.0845,0.3249,1255.2497,0.207302,34.754,-388.287746,-388.278935,-388.277991,-388.32088
gdb_107750,CCC12CC3C(O1)C23O,2.4361,74.8,-0.2297,0.0648,0.2945,1103.0555,0.158039,32.738,-422.958797,-422.950363,-422.949419,-422.991762
gdb_107754,COC12CC3N(C1)C23C,1.7849,78.9,-0.2204,0.0779,0.2983,1095.3645,0.170199,32.906,-403.077811,-403.069141,-403.068196,-403.111021
gdb_107766,OCC12CC3C(C1)N3C2,2.8665,76.66,-0.2298,0.0692,0.299,1039.705,0.173973,30.256,-403.140431,-403.133009,-403.132064,-403.172104
gdb_107828,COC12CC3C1N3CC2,2.0002,77.43,-0.2336,0.084,0.3177,1051.5354,0.172318,30.789,-403.100804,-403.09309,-403.092146,-403.132767
gdb_107844,CCC12CC3OC1C3N2,1.61,77.54,-0.2308,0.0693,0.3,1077.4882,0.172817,30.371,-403.099205,-403.091735,-403.090791,-403.131118
gdb_107925,COC12CC3C1C2C3O,1.0757,75.09,-0.2384,0.0803,0.3187,1170.8474,0.158613,32.104,-422.954231,-422.94597,-422.945025,-422.986934
gdb_108082,CCC12CC3CC1C23C,0.4754,90.03,-0.2279,0.091,0.3189,1211.0765,0.205904,35.211,-351.121268,-351.112227,-351.111283,-351.154771
gdb_108118,CCC12NC3CC1OC23,1.2228,77.47,-0.2268,0.071,0.2978,1049.3579,0.172763,30.438,-403.095198,-403.087656,-403.086712,-403.127185
gdb_108150,OCC12OC3CCC1C23,2.1488,74.05,-0.2287,0.0659,0.2945,1083.4976,0.160654,30.328,-422.99196,-422.984235,-422.983291,-423.024435
gdb_108254,CCC12CCC1(O)CC2,1.1367,84.96,-0.2424,0.0766,0.319,1199.8104,0.204741,36.999,-388.274948,-388.265216,-388.264272,-388.310026
gdb_108257,COC12CCC1(C)CC2,0.8805,85.44,-0.2352,0.0871,0.3223,1168.8147,0.204464,36.516,-388.265998,-388.256288,-388.255343,-388.301904
gdb_108276,CCC12CCC1C(=O)C2,3.0582,82.58,-0.2351,-0.0175,0.2176,1242.3298,0.181664,34.072,-387.093169,-387.084221,-387.083276,-387.127164
gdb_108305,CC1CC2(CO)COC12,2.4887,78.46,-0.239,0.06,0.299,1243.8033,0.181878,34.417,-424.188601,-424.179389,-424.178445,-424.222801
gdb_108312,CCC12CC(O)C1CO2,1.1691,77.74,-0.2437,0.0646,0.3083,1225.2321,0.18166,34.631,-424.196422,-424.187243,-424.186299,-424.231122
gdb_108523,OCC12COC1CCC2,2.3132,77.41,-0.2416,0.0669,0.3085,1139.4607,0.183981,32.693,-424.220606,-424.212152,-424.211208,-424.253647
gdb_108552,CCC12CCC3OC1C23,1.7304,80.9,-0.2193,0.0888,0.3081,1129.8773,0.183825,31.783,-387.065139,-387.057186,-387.056242,-387.09749
gdb_108568,OCC12OCC3CC1C23,2.5445,74.15,-0.2325,0.0847,0.3172,1053.2408,0.160838,30.106,-422.990609,-422.983048,-422.982104,-423.022671
gdb_108622,CC1=C(CO)CC2CC12,1.8311,85.49,-0.219,0.018,0.237,1247.8463,0.182867,34.545,-387.092658,-387.083639,-387.082695,-387.126377
gdb_108637,CCC1=C(C)CC(C)C1,0.1459,96.92,-0.2145,0.0367,0.2513,1530.453,0.228355,39.221,-352.394388,-352.383894,-352.38295,-352.42996
gdb_108674,CCC1=C(CCC1)CC,0.1493,96.95,-0.2147,0.0351,0.2498,1497.7322,0.229198,38.4,-352.390852,-352.380448,-352.379504,-352.426911
gdb_108675,CCC1=C(COC1)CC,1.9689,89.91,-0.2186,0.0254,0.244,1455.4973,0.204875,36.884,-388.308471,-388.298076,-388.297132,-388.345221
gdb_108713,C1=C(NC(=O)C1=O)CO,7.5856,67.65,-0.2363,-0.0856,0.1507,1254.9272,0.099743,30.193,-473.867414,-473.858807,-473.857862,-473.901517
gdb_108862,CCC1=CC(O)CC1O,2.4517,81.02,-0.2435,0.0083,0.2518,1309.7628,0.182351,35.958,-424.239538,-424.229969,-424.229025,-424.274165
gdb_108887,CNC1=NC(CO1)C#C,2.0436,77.49,-0.2194,0.0423,0.2616,1368.194,0.135793,32.507,-417.987034,-417.977847,-417.976903,-418.021971
gdb_108931,CCC1=CC2(CC1)CC2,0.3049,94.83,-0.21,0.0323,0.2424,1488.0348,0.206277,35.612,-351.167852,-351.158579,-351.157635,-351.202229
gdb_108964,CCC1=CC2C3CC1N23,1.8085,83.54,-0.2063,0.0097,0.216,1165.0624,0.172854,30.583,-365.978925,-365.971199,-365.970254,-366.011336
gdb_109001,CCC1=CC2NC1C2O,2.2117,81.12,-0.2182,0.0098,0.2279,1273.2059,0.172385,32.419,-403.107529,-403.099296,-403.098352,-403.140485
gdb_109040,CCC1=CC2NC2C1C,1.3552,88.03,-0.2221,0.0202,0.2423,1265.763,0.195047,34.844,-367.205145,-367.19614,-367.195196,-367.238755
gdb_109112,CCC1=CNC(=O)C1O,2.971,75.1,-0.2192,-0.0134,0.2059,1253.8291,0.147237,33.448,-439.12918,-439.120025,-439.119081,-439.163602
gdb_109141,C1CC(=O)NC=C1CO,4.2081,76.66,-0.2074,0.0022,0.2095,1372.0979,0.148615,32.367,-439.132678,-439.123902,-439.122958,-439.166508
gdb_109161,OCC1=CCC(O)C1=O,2.6801,71.92,-0.2453,-0.0493,0.196,1285.2325,0.135145,32.297,-458.989088,-458.980156,-458.979212,-459.023227
gdb_109215,CCC1=CCC2(C)OC12,1.7728,84.66,-0.2317,0.0111,0.2428,1336.8288,0.1815,34.751,-387.096903,-387.087756,-387.086812,-387.130766
gdb_109238,CC12CN1CC=C2CO,2.3278,80.94,-0.2119,0.0243,0.2362,1205.5352,0.170483,34.025,-403.127208,-403.118242,-403.117298,-403.160676
gdb_109250,OCC1=CCN2CC1C2,2.5364,80.27,-0.2067,0.0266,0.2333,1192.4134,0.172912,31.378,-403.109952,-403.101972,-403.101027,-403.142495
gdb_109277,CCC1=CCCC(=O)C1,2.8297,85.62,-0.2334,-0.0102,0.2232,1388.499,0.182736,34.209,-387.137602,-387.128442,-387.127498,-387.172171
gdb_109281,CCC1=CCOC(=N)C1,3.217,83.18,-0.2461,0.0083,0.2545,1316.7821,0.171512,33.349,-403.175561,-403.166528,-403.165583,-403.210083
gdb_109376,CC1OCCC=C1CO,1.5692,81.74,-0.2314,0.0286,0.26,1306.7178,0.182425,35.049,-424.230539,-424.221216,-424.220272,-424.264577
gdb_109400,C1CCOC(=NC1)CO,4.1199,77.76,-0.2511,0.0122,0.2632,1314.5974,0.172168,32.808,-440.297416,-440.288669,-440.287725,-440.331246
gdb_109425,CC1(C)CC(=O)C1CO,3.5208,78.78,-0.2467,-0.0266,0.2201,1258.5696,0.180256,36.935,-424.239402,-424.229607,-424.228663,-424.273833
gdb_109498,OCC1C(=N)OCC1=O,3.1381,66.68,-0.2627,-0.0502,0.2125,1136.182,0.124411,29.951,-475.052922,-475.044753,-475.043809,-475.086384
gdb_109578,CC1C(C)C(CO)C1O,2.8721,80.31,-0.2527,0.0497,0.3023,1260.6681,0.20518,38.574,-425.412915,-425.402817,-425.401873,-425.447285
gdb_109591,COC1C(C)C(O)C1C,2.4807,82.28,-0.2448,0.0661,0.311,1228.1387,0.204028,38.593,-425.409325,-425.398946,-425.398002,-425.444134
gdb_109597,CC1(C#N)C(N)C1CO,3.5765,77.55,-0.2452,0.0303,0.2755,1292.0036,0.158785,36.496,-419.197898,-419.187947,-419.187003,-419.232437
gdb_109599,CC1C(CO)C1(C)C#C,1.5922,86.09,-0.2391,0.0485,0.2876,1328.887,0.179407,39.419,-387.042426,-387.031719,-387.030775,-387.077781
gdb_109607,CCC1C(C)C1(O)C#C,1.1042,86.81,-0.2332,0.0345,0.2677,1326.5822,0.178814,39.507,-387.047383,-387.03664,-387.035696,-387.082954
gdb_109650,CC1C(CO)C1(O)C=O,2.7519,74.45,-0.2561,-0.0358,0.2203,1228.9728,0.157157,35.572,-460.157622,-460.147938,-460.146994,-460.192135
gdb_109740,CCC1C(N1C)C(N)=O,3.5769,80.97,-0.2292,0.0292,0.2584,1489.7672,0.181435,37.486,-420.420704,-420.410434,-420.409489,-420.456105
gdb_109795,COC1C(C)C1C1CC1,1.0734,87.37,-0.2335,0.0799,0.3134,1437.5407,0.204309,37.291,-388.250337,-388.240158,-388.239214,-388.28596
gdb_109912,CC1C=CC(C)C1CO,1.3469,86.44,-0.2347,0.0291,0.2638,1249.0899,0.205838,37.339,-388.300536,-388.290804,-388.28986,-388.334593
gdb_110111,CCC1C(CC)C1C#N,4.0227,86.93,-0.2784,0.0319,0.3103,1409.3879,0.193377,37.291,-367.23135,-367.221017,-367.220072,-367.267155
gdb_110121,COC1C(CO)C1C#C,2.5637,78.45,-0.2377,0.0379,0.2756,1244.9999,0.156603,36.185,-422.957514,-422.947527,-422.946583,-422.992539
gdb_110146,COC1C(CO)C1CO,2.4826,75.49,-0.2548,0.0486,0.3034,1367.1118,0.180774,37.396,-461.317682,-461.307159,-461.306215,-461.353688
gdb_110206,COC1C2(C)CC1(C)C2,0.9793,87.56,-0.2409,0.0867,0.3276,1248.634,0.204154,37.207,-388.248094,-388.238291,-388.237347,-388.28228
gdb_110403,CCN1C2C3C1C2C3=O,2.8003,76.93,-0.2227,0.0013,0.224,1267.9531,0.14694,30.071,-401.864978,-401.857175,-401.856231,-401.897497
gdb_110584,CCC1N2C3CC2C13O,1.7399,79.49,-0.2402,0.0698,0.3101,1190.8398,0.170405,32.839,-403.057078,-403.048623,-403.047679,-403.090046
gdb_110619,COC1C2C3NC3(C)C12,2.1866,78.91,-0.2425,0.0868,0.3293,1137.3941,0.170672,32.915,-403.078391,-403.069747,-403.068803,-403.111616
gdb_110681,CCC1C2C3CCC2C13,0.0743,89.87,-0.2819,0.0974,0.3793,1329.9647,0.208235,32.416,-351.128623,-351.120577,-351.119633,-351.161267
gdb_110739,CCC1C2NC(=O)C12O,3.055,72.66,-0.2352,-0.0014,0.2338,1199.2036,0.146665,33.244,-439.073875,-439.064986,-439.064041,-439.107576
gdb_110818,OCC1C2CC(C#N)C12,2.8561,75.84,-0.2684,0.0259,0.2943,1170.3004,0.148304,31.703,-401.922381,-401.913839,-401.912895,-401.956087
gdb_110837,COC1C2CC(C)(O)C12,1.8605,78.46,-0.2465,0.0736,0.3201,1170.6499,0.181426,35.368,-424.189342,-424.180245,-424.179301,-424.222692
gdb_111079,COC1C2CC(=O)C1O2,2.9255,67.9,-0.2309,-0.0202,0.2107,1040.201,0.135456,29.551,-458.93961,-458.931701,-458.930756,-458.97251
gdb_111093,CCC1C2OC1C(C)=C2,1.8485,83.92,-0.2237,0.0115,0.2353,1336.326,0.182028,33.814,-387.053763,-387.044969,-387.044025,-387.087171
gdb_111113,CCC1C2CC1C1OC21,1.7976,80.91,-0.2508,0.0916,0.3425,1168.0635,0.18424,31.234,-387.043523,-387.035846,-387.034902,-387.075704
gdb_111203,COC1C2OC1C2C=O,1.917,69.92,-0.2438,-0.0431,0.2007,1196.421,0.133224,30.667,-458.872211,-458.863602,-458.862658,-458.906447
gdb_111229,COC1C2CC=CC1O2,1.7062,75.39,-0.2357,0.0052,0.2409,1024.2083,0.160093,30.413,-422.997699,-422.989842,-422.988898,-423.030141
gdb_111249,OCC1C2CC1OCC2,2.5921,77.74,-0.2315,0.0735,0.3051,1185.24,0.184603,32.284,-424.202078,-424.193831,-424.192887,-424.234886
gdb_111268,COC1C2CC2(C)C1=O,2.2138,77.29,-0.2208,-0.0136,0.2072,1222.3152,0.157242,33.772,-423.009709,-423.000356,-422.999412,-423.044062
gdb_111277,CC1C(CO)C2CC12C,1.0613,85.69,-0.242,0.0756,0.3176,1313.4685,0.204661,37.817,-388.264381,-388.254426,-388.253481,-388.298675
gdb_111373,COC1C2CN2C1C#C,1.675,77.96,-0.2333,0.0255,0.2588,1101.6345,0.14618,32.636,-401.849164,-401.840428,-401.839484,-401.88256
gdb_111432,CCC1C2NC2C2OC12,3.0266,77.49,-0.2378,0.0688,0.3066,1118.176,0.172178,31.276,-403.106904,-403.098939,-403.097994,-403.139524
gdb_111447,OCC1C2NC2C2CN12,3.3895,73.75,-0.2308,0.0657,0.2965,1064.1658,0.161611,30.48,-419.145685,-419.138046,-419.137102,-419.177794
gdb_111509,COC1C2NC2CC1C,2.5497,82.0,-0.23,0.0701,0.3001,1182.0642,0.19521,34.414,-404.324279,-404.315279,-404.314335,-404.357893
gdb_111586,OCC1C2CC3CC1N23,2.863,77.03,-0.219,0.0661,0.2851,1087.6575,0.173134,30.365,-403.083036,-403.075332,-403.074388,-403.115452
gdb_111637,COC1C2CC=CC12O,1.0041,76.63,-0.2194,0.0157,0.2351,1071.1004,0.158569,32.934,-423.003082,-422.994513,-422.993568,-423.036027
gdb_111708,CCC1N2CCC12C#N,4.8666,81.48,-0.2532,-0.0008,0.2524,1271.6882,0.15969,32.665,-382.042918,-382.034156,-382.033212,-382.076577
gdb_111712,CNC1C2COC12C#N,5.1161,74.95,-0.2335,-0.0108,0.2228,1197.9613,0.135958,31.211,-417.955138,-417.946632,-417.945688,-417.988487
gdb_111770,COC1C2OCC12CO,3.5363,72.29,-0.2331,0.0541,0.2872,1168.7157,0.157356,33.555,-460.087515,-460.07816,-460.077216,-460.122069
gdb_111820,CCN1C2COC2C1=N,4.463,78.1,-0.2225,0.0229,0.2455,1132.0628,0.159608,31.641,-419.16785,-419.159282,-419.158338,-419.201857
gdb_111833,CCC1C2COC=NC12,2.0614,78.85,-0.2305,0.0226,0.2531,1107.3988,0.17295,31.582,-403.1489,-403.140538,-403.139593,-403.182183
gdb_111994,OCC1C=CC2(O)CC12,2.3218,76.45,-0.2277,0.0195,0.2472,1263.5182,0.158884,33.582,-423.007069,-422.998373,-422.997429,-423.04015
gdb_112012,CCC1C=CC2OC12C,1.7193,82.98,-0.2415,0.0026,0.244,1212.9551,0.181744,34.514,-387.090807,-387.081801,-387.080856,-387.124357
gdb_112019,CCC1C=CC2CC1O2,1.5762,82.85,-0.2325,0.0047,0.2372,1190.3761,0.18422,31.951,-387.079153,-387.071127,-387.070183,-387.111708
gdb_112040,CCC1C=CCC1(C)O,1.2311,86.68,-0.2352,0.0248,0.26,1283.732,0.204759,37.992,-388.309443,-388.299673,-388.298729,-388.343486
gdb_112044,CCC1C=CCC11CC1,0.1094,90.85,-0.2336,0.027,0.2606,1283.8165,0.206448,35.242,-351.159145,-351.150154,-351.149209,-351.192874
gdb_112046,CCC1N=COC11CC1,1.5456,79.63,-0.2344,0.0226,0.257,1210.1079,0.171139,32.704,-403.154189,-403.145539,-403.144594,-403.188069
gdb_112047,COC1C=CCC11CC1,0.9279,84.83,-0.2437,0.0172,0.2608,1203.1247,0.182447,33.599,-387.075301,-387.066456,-387.065512,-387.109408
gdb_112063,CNC1C=CCC1C#N,4.0755,81.33,-0.2269,0.0034,0.2302,1212.608,0.160589,32.641,-382.083577,-382.074738,-382.073794,-382.117433
gdb_112079,OCC1N=CNC1C=O,2.3101,69.71,-0.2382,-0.0431,0.1951,1162.9203,0.136852,30.5,-455.154636,-455.146267,-455.145323,-455.188251
gdb_112113,OCC1N=COCC1=O,3.0824,66.41,-0.2495,-0.0444,0.2051,1161.1951,0.124411,29.773,-475.036745,-475.028338,-475.027394,-475.071512
gdb_112117,CCC1C=CCCC1C,0.2268,94.21,-0.2336,0.0299,0.2635,1381.5442,0.230227,37.606,-352.383809,-352.374183,-352.373238,-352.417802
gdb_112138,CCC1OC(=N)C(=O)O1,3.4829,68.01,-0.283,-0.0602,0.2228,1236.3776,0.124228,29.947,-475.078833,-475.070526,-475.069582,-475.112462
gdb_112142,COC1CC(=O)C(=O)C1,4.4643,70.06,-0.2373,-0.0911,0.1462,1334.7091,0.133961,31.659,-458.987746,-458.978942,-458.977998,-459.021902
gdb_112318,OCC1CC(=O)C2CN12,3.8915,72.12,-0.236,-0.016,0.22,1118.8782,0.148099,31.21,-439.077362,-439.069149,-439.068204,-439.110245
gdb_112388,COC1OC(=N)NC1=O,2.4997,65.57,-0.268,-0.0197,0.2482,1150.9091,0.112887,29.485,-491.129898,-491.12164,-491.120695,-491.163456
gdb_112443,COC1CC(=O)NC1C,3.3298,76.11,-0.2374,0.0348,0.2722,1295.295,0.170819,34.426,-440.327388,-440.318012,-440.317068,-440.361821
gdb_112521,CCC1OC(C#N)C1N,3.2939,75.54,-0.2569,0.0006,0.2575,1232.0299,0.159049,34.464,-419.199079,-419.189555,-419.188611,-419.233918
gdb_112577,CC1(CC(CO)N1)C#N,6.0871,76.53,-0.241,0.0256,0.2666,1360.896,0.158451,35.073,-419.193651,-419.184097,-419.183152,-419.228074
gdb_112586,CCC1CC(O)(C1)C#C,1.1424,85.32,-0.2542,0.0332,0.2875,1483.7963,0.179809,37.897,-387.050601,-387.04054,-387.039596,-387.085549
gdb_112706,CC1OC(CO)CC1O,3.6188,74.56,-0.2397,0.0594,0.2991,1223.4642,0.182143,35.813,-461.36802,-461.358486,-461.357542,-461.402403
gdb_112775,CCN1CC(O)C1C#N,4.538,77.35,-0.2457,0.0105,0.2562,1322.5154,0.158345,34.243,-419.192145,-419.182678,-419.181734,-419.226846
gdb_112810,CCC1CC(C)C1CO,1.2648,89.26,-0.2592,0.0745,0.3337,1542.1808,0.227923,39.929,-389.483781,-389.473047,-389.472103,-389.519441
gdb_112823,COC1CC(C)C1OC,1.3908,83.65,-0.2371,0.0754,0.3125,1382.2476,0.203653,37.87,-425.396165,-425.385662,-425.384718,-425.43172
gdb_112907,CCC1CC(O)CC1C,1.4457,88.5,-0.2561,0.0744,0.3305,1474.3593,0.229277,39.003,-389.512059,-389.501867,-389.500923,-389.54728
gdb_112922,CC1CC=CC(CO)O1,2.2662,80.64,-0.2465,0.0194,0.266,1255.5333,0.182676,34.6,-424.236828,-424.227771,-424.226827,-424.270577
gdb_112939,CCC1CC(C1)C(C)=O,2.4968,86.83,-0.2388,-0.0079,0.2309,1629.6197,0.203987,37.438,-388.312525,-388.302196,-388.301252,-388.348731
gdb_113140,OCC1OC1(C#C)C#N,3.5297,69.89,-0.2848,-0.0329,0.2519,1255.1164,0.097763,32.221,-436.620981,-436.611893,-436.610949,-436.655298
gdb_113179,COC1CC1([NH3+])C([O-])=O,5.2775,69.26,-0.2473,0.0203,0.2676,1308.6311,0.14663,34.11,-476.230916,-476.221538,-476.220594,-476.265425
gdb_113311,CCC1CC1(CO)C#C,1.5922,86.66,-0.2468,0.0444,0.2913,1485.5522,0.179903,38.477,-387.044166,-387.033699,-387.032755,-387.079785
gdb_113320,CCC1NC1(CO)C#N,4.3715,77.77,-0.2713,0.0129,0.2842,1418.5791,0.158531,35.346,-419.193692,-419.183783,-419.182839,-419.22917
gdb_113329,CCN1CC1(CO)C#C,1.4691,83.55,-0.2273,0.0387,0.266,1356.3261,0.168006,37.67,-403.074895,-403.064678,-403.063734,-403.109978
gdb_113373,CCC1(CC1CO)OC,1.1062,82.42,-0.2448,0.0785,0.3233,1492.5751,0.20316,39.574,-425.399372,-425.388451,-425.387507,-425.435474
gdb_113374,CCC1(CC1OC)OC,0.9495,83.3,-0.2381,0.0903,0.3283,1444.3046,0.202324,39.346,-425.39202,-425.381042,-425.380098,-425.428195
gdb_113386,CCC1OC1(CC)CC,1.5967,89.47,-0.2529,0.0797,0.3325,1552.1964,0.226463,40.881,-389.491082,-389.479864,-389.47892,-389.527835
gdb_113524,OCC1CC11NCC1=O,3.3059,73.97,-0.2466,-0.0306,0.2159,1163.2628,0.14749,31.967,-439.057291,-439.048771,-439.047827,-439.090757
gdb_113531,OCC1OC11CNC1=N,4.0204,71.82,-0.2416,0.0092,0.2508,1320.4142,0.135292,32.145,-455.100163,-455.09139,-455.090446,-455.134064
gdb_113540,CC1OCC11NC1CO,1.2867,75.41,-0.246,0.0591,0.3051,1347.2073,0.170061,34.367,-440.23342,-440.224046,-440.223102,-440.268133
gdb_113570,COC1CC11OCC=C1,1.7107,80.75,-0.2102,0.0149,0.2251,1289.7983,0.157819,32.313,-422.991541,-422.982824,-422.98188,-423.025342
gdb_113600,CCC1OC1C#CC#C,1.717,93.13,-0.2451,-0.0303,0.2148,1754.3478,0.132776,34.541,-384.618307,-384.608675,-384.607731,-384.653622
gdb_113628,CCC1OC1C(=O)C#N,3.4783,72.76,-0.297,-0.1,0.197,1395.6371,0.12176,32.06,-437.881746,-437.872456,-437.871512,-437.916935
gdb_113688,COC(=O)N1CC1CO,3.2804,70.72,-0.26,0.0254,0.2854,1457.8262,0.146108,33.721,-476.223748,-476.213946,-476.213002,-476.259511
gdb_113763,CCC1OC1C(O)C=O,1.847,73.57,-0.2708,-0.0422,0.2287,1561.2231,0.156152,34.851,-460.150011,-460.140169,-460.139225,-460.185914
gdb_113796,CCN1CC1C1(O)CC1,1.6133,83.64,-0.2153,0.0736,0.2889,1370.1933,0.192732,36.98,-404.299201,-404.289501,-404.288557,-404.333868
gdb_113826,CCC1OC1C1NC1C,1.7287,84.4,-0.2478,0.0712,0.3191,1671.6896,0.192905,36.502,-404.308424,-404.298364,-404.297419,-404.344571
gdb_113859,COC1CC1C1COC1,1.8856,79.2,-0.2409,0.0705,0.3114,1410.9132,0.181705,33.73,-424.171091,-424.161694,-424.16075,-424.206417
gdb_113992,OCC1CN1CCC#C,2.448,82.55,-0.2242,0.058,0.2822,1621.4783,0.168618,36.581,-403.071403,-403.061254,-403.06031,-403.107231
gdb_113996,OCC1OC1CCC#C,1.5332,78.45,-0.2628,0.0515,0.3144,1830.5004,0.156578,35.748,-422.964808,-422.954762,-422.953818,-423.001123
gdb_114032,CC12CC(CO)C1C2O,1.7411,78.94,-0.2376,0.0677,0.3053,1305.5749,0.181573,36.355,-424.189838,-424.18026,-424.179316,-424.223844
gdb_114193,OCC1CC2(CC2)C1=O,3.6904,77.75,-0.2435,-0.029,0.2145,1276.7719,0.158682,32.989,-423.020091,-423.01124,-423.010295,-423.054116
gdb_114226,OCC1CC2(CC2)C=C1,1.3609,86.25,-0.218,0.0283,0.2463,1440.06,0.182908,34.137,-387.084092,-387.075207,-387.074263,-387.118054
gdb_114250,CCC1CC2(C1)COC2,2.0641,85.93,-0.241,0.0709,0.3119,1589.409,0.205436,35.066,-388.263951,-388.254524,-388.25358,-388.299119
gdb_114255,COC1CC2(C1)COC2,1.9622,79.33,-0.2433,0.07,0.3133,1500.0525,0.181542,33.438,-424.180003,-424.170837,-424.169893,-424.214893
gdb_114301,OCC1CC2C(C#N)N12,3.5408,72.23,-0.2625,0.0011,0.2636,1094.5331,0.136377,31.003,-417.958805,-417.950433,-417.949489,-417.992076
gdb_114393,COC1CC2C1C2(C)O,2.1974,79.79,-0.2381,0.074,0.3121,1380.4736,0.180308,36.172,-424.179412,-424.16992,-424.168976,-424.213221
gdb_114497,CCN1CC2OC(=N)C12,3.0781,78.21,-0.2228,0.0205,0.2433,1277.4878,0.159372,31.529,-419.169274,-419.160889,-419.159945,-419.202608
gdb_114635,COC1CC2OC12CO,2.6873,72.18,-0.2487,0.064,0.3127,1232.4947,0.156977,33.774,-460.102376,-460.092976,-460.092031,-460.137327
gdb_114745,COC1CC2CC2C1O,1.1691,77.68,-0.2406,0.0725,0.3132,1127.7407,0.183522,33.805,-424.212878,-424.204172,-424.203227,-424.246032
gdb_114785,OCC1CC2CC3C1N23,1.5233,76.41,-0.2349,0.0677,0.3026,1083.2939,0.173806,30.409,-403.110236,-403.102598,-403.101654,-403.142438
gdb_114876,OCC1CC2OCC2O1,2.5087,70.01,-0.2517,0.0724,0.3242,1067.2894,0.160794,30.376,-460.143917,-460.136038,-460.135094,-460.176559
gdb_114899,COC1CC2OCCC12,1.7068,77.85,-0.2388,0.0708,0.3096,1170.0386,0.183874,31.961,-424.211822,-424.20347,-424.202526,-424.245141
gdb_114905,OCC1CC2OCOC12,1.0779,70.21,-0.2536,0.072,0.3257,1164.8825,0.160299,30.743,-460.140325,-460.13212,-460.131176,-460.173659
