mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_226,CC(C)(C)CO,1.3469,59.72,-0.2638,0.0725,0.3363,650.4504,0.163869,29.797,-272.841336,-272.83319,-272.832246,-272.872437
gdb_227,CC(C)(CO)O,0.1987,52.67,-0.2619,0.0727,0.3346,609.3369,0.139933,28.879,-308.769557,-308.761514,-308.76057,-308.800675
gdb_229,CCC(C)(C)O,1.3435,59.74,-0.2601,0.0658,0.3259,660.7696,0.163685,29.948,-272.84753,-272.839427,-272.838483,-272.878675
gdb_230,CC(C)(C)OC,1.0896,60.03,-0.2455,0.079,0.3245,644.1742,0.163225,29.597,-272.835594,-272.827416,-272.826471,-272.867062
gdb_231,CC#CC(=O)C,3.5644,56.61,-0.2532,-0.0449,0.2082,786.3721,0.093473,23.826,-269.230258,-269.222736,-269.221792,-269.263526
gdb_232,CC#CC(=O)N,4.0759,52.6,-0.2502,-0.016,0.2342,756.8071,0.082966,23.663,-285.30044,-285.292874,-285.29193,-285.334226
gdb_236,CC(=O)CC#N,5.6789,47.48,-0.274,-0.037,0.237,640.5669,0.082597,21.969,-285.324641,-285.317853,-285.316909,-285.356331
gdb_238,C(C#N)C(=O)N,6.7117,43.68,-0.2741,0.0051,0.2792,603.7082,0.072367,21.668,-301.394865,-301.38819,-301.387246,-301.426589
gdb_243,CC(=O)NC=O,5.6602,45.18,-0.2511,-0.0298,0.2213,600.473,0.083351,21.535,-322.479769,-322.473128,-322.472183,-322.510598
gdb_244,CC(=O)OC=N,0.9137,45.91,-0.2768,-0.0235,0.2533,633.5112,0.083216,21.339,-322.464725,-322.458133,-322.457189,-322.495484
gdb_245,C(=O)NC(=N)N,2.4787,46.25,-0.2336,-0.0146,0.2189,561.2611,0.08593,21.711,-318.647923,-318.641827,-318.640883,-318.67749
gdb_247,C(=N)NC(=O)N,5.2585,46.05,-0.2443,0.0042,0.2484,586.8385,0.085659,22.001,-318.641916,-318.635509,-318.634565,-318.672134
gdb_248,C(=O)NC(=O)N,6.1119,41.58,-0.2548,-0.0128,0.242,566.0758,0.073232,20.96,-338.542975,-338.536767,-338.535823,-338.573022
gdb_250,CC(C)CC#C,0.6828,62.17,-0.259,0.0553,0.3143,738.9549,0.140781,27.444,-234.476081,-234.46852,-234.467575,-234.506975
gdb_252,CC(O)CC#C,1.4348,54.82,-0.2622,0.0545,0.3167,692.7907,0.117241,26.225,-270.401061,-270.39373,-270.392786,-270.431817
gdb_253,CC(O)CC#N,4.9064,50.45,-0.2866,0.0348,0.3214,674.7315,0.106844,24.229,-286.508374,-286.501342,-286.500397,-286.539045
gdb_254,CN(C)CC#N,4.0824,54.43,-0.2371,0.0217,0.2588,671.7683,0.119064,24.109,-266.609146,-266.602164,-266.60122,-266.639636
gdb_255,CC(C)CC=O,2.7416,57.47,-0.2481,-0.0197,0.2284,750.1795,0.140549,26.267,-271.653205,-271.645574,-271.644629,-271.685015
gdb_257,CC(C)OC=O,4.1216,51.48,-0.2748,0.0115,0.2863,712.2912,0.117552,24.383,-307.60208,-307.594822,-307.593878,-307.634011
gdb_259,CN(C)CC=O,2.7328,54.59,-0.2267,-0.0252,0.2016,722.1956,0.129063,25.118,-287.681216,-287.673848,-287.672904,-287.712476
gdb_261,CCCC(=O)C,2.5426,57.31,-0.2415,-0.0071,0.2345,817.4605,0.140374,26.57,-271.666055,-271.658117,-271.657173,-271.699054
gdb_263,CCNC(=O)C,3.4941,54.72,-0.2402,0.0381,0.2783,725.3315,0.130219,25.795,-287.734664,-287.726871,-287.725927,-287.767999
gdb_264,CCNC(=O)N,3.5648,50.96,-0.2427,0.0598,0.3025,719.1944,0.120088,25.169,-303.795699,-303.788437,-303.787493,-303.827496
gdb_265,CCOC(=O)C,1.9371,50.66,-0.2654,0.0196,0.285,719.0142,0.117704,24.457,-307.614861,-307.607387,-307.606443,-307.647075
gdb_266,CCOC(=O)N,2.4228,46.82,-0.2644,0.0591,0.3235,686.248,0.107556,24.01,-323.6788,-323.671741,-323.670797,-323.710041
gdb_267,C[NH2+]CC([O-])=O,5.2128,46.17,-0.2494,0.0196,0.2691,624.3195,0.108531,22.427,-323.654114,-323.64761,-323.646666,-323.684532
gdb_268,CC(=O)COC,3.6117,51.17,-0.2449,-0.0102,0.2347,743.2534,0.116412,24.783,-307.571921,-307.564235,-307.563291,-307.604498
gdb_270,C(CO)C(=O)N,2.1536,46.39,-0.2471,0.0327,0.2798,722.9054,0.106736,25.021,-323.657279,-323.649644,-323.6487,-323.69021
gdb_271,[NH3+]CCC([O-])=O,14.8809,54.51,-0.167,-0.0333,0.1338,714.9069,0.107753,23.572,-323.582949,-323.575941,-323.574996,-323.614532
gdb_272,CC(C)CCO,1.3839,60.25,-0.2613,0.0807,0.342,850.8528,0.164714,28.734,-272.837559,-272.829406,-272.828462,-272.869568
gdb_273,CC(O)CCO,0.18,53.18,-0.2583,0.0719,0.3302,802.5075,0.141169,27.553,-308.764658,-308.756772,-308.755828,-308.796363
gdb_276,CCOC(C)C,0.9735,61.19,-0.2458,0.0875,0.3333,814.3456,0.163926,28.558,-272.839582,-272.831387,-272.830442,-272.871875
gdb_277,CC(C)COC,0.9451,61.01,-0.2508,0.0876,0.3384,817.8428,0.16427,28.268,-272.83269,-272.824541,-272.823597,-272.864643
gdb_278,COCC(C)O,2.2037,53.61,-0.2581,0.0777,0.3359,711.2834,0.141325,26.669,-308.759135,-308.751467,-308.750523,-308.790567
gdb_279,CC(=O)C(=O)C,0.0005,47.03,-0.2408,-0.0826,0.1582,581.337,0.092927,23.569,-306.406578,-306.399338,-306.398393,-306.43831
gdb_280,CC(=O)C(=N)N,1.9354,48.43,-0.2483,-0.0515,0.1968,562.5203,0.09552,23.683,-302.580808,-302.574009,-302.573065,-302.611309
gdb_281,CC(=O)C(=O)N,1.1652,43.45,-0.2416,-0.0632,0.1784,547.5835,0.083247,22.796,-322.482659,-322.475927,-322.474982,-322.513285
gdb_282,NC(=[NH2+])C([O-])=O,8.5052,41.06,-0.2349,-0.0376,0.1973,506.6426,0.073524,20.891,-338.530072,-338.524237,-338.523292,-338.559249
gdb_283,C(=O)(C(=O)N)N,0.0024,39.85,-0.2422,-0.0321,0.21,513.8164,0.073748,21.839,-338.559964,-338.553802,-338.552858,-338.589499
gdb_284,CC(C)C(=O)C,2.5905,56.8,-0.2389,-0.0081,0.2308,650.5524,0.140412,27.077,-271.665153,-271.657306,-271.656362,-271.697004
gdb_285,CC(C)C(=O)N,3.4399,53.35,-0.2409,0.0371,0.278,617.1359,0.130071,26.737,-287.737498,-287.729645,-287.728701,-287.770224
gdb_286,CC([NH3+])C([O-])=O,5.0933,45.76,-0.251,0.0174,0.2683,578.6969,0.108391,23.344,-323.665247,-323.658667,-323.657723,-323.695493
gdb_287,CC(O)C(C)=O,2.9304,49.94,-0.263,-0.0258,0.2371,606.3478,0.117268,25.252,-307.594137,-307.586914,-307.58597,-307.625022
gdb_289,CC(=O)N(C)C,3.5335,54.99,-0.2342,0.0354,0.2696,622.3344,0.129864,25.808,-287.723848,-287.716142,-287.715198,-287.755519
gdb_290,CN(C)C(=O)N,3.6689,50.94,-0.2306,0.0604,0.2909,591.7927,0.119711,25.1,-303.785832,-303.778493,-303.777549,-303.816841
gdb_291,CC(C)C(C)C,0.0,66.87,-0.3016,0.0822,0.3838,747.1084,0.187721,30.606,-236.916033,-236.907667,-236.906723,-236.94792
gdb_292,CC(C)C(C)O,1.414,59.83,-0.2613,0.0684,0.3297,675.0478,0.164151,29.475,-272.843742,-272.8356,-272.834656,-272.875156
gdb_293,CC(O)C(C)O,0.1664,52.62,-0.2564,0.0643,0.3208,632.2372,0.140737,28.004,-308.772292,-308.764288,-308.763343,-308.804403
gdb_294,CC1(CCC1)C,0.0245,63.32,-0.2837,0.0812,0.3649,603.4335,0.165997,26.214,-235.699029,-235.692187,-235.691243,-235.728837
gdb_295,CC1(CCO1)C,1.636,56.17,-0.2392,0.0812,0.3205,560.0105,0.141947,24.691,-271.626697,-271.619919,-271.618974,-271.656931
gdb_296,CC1(COC1)C,1.888,56.09,-0.2425,0.0728,0.3154,569.1031,0.142192,24.362,-271.618179,-271.611373,-271.610429,-271.649191
gdb_297,CC1(CCC1)O,1.3454,56.29,-0.2526,0.0743,0.3269,562.0396,0.142376,25.093,-271.627826,-271.621262,-271.620317,-271.657345
gdb_298,CC1(COC1)O,2.486,49.2,-0.246,0.0616,0.3076,527.7516,0.118569,23.305,-307.544712,-307.538272,-307.537328,-307.574452
gdb_299,CC1(C)CC1O,1.2792,56.93,-0.2497,0.083,0.3327,599.392,0.141365,26.639,-271.621961,-271.61481,-271.613865,-271.652008
gdb_303,CC1OC1(C)C,1.7972,56.95,-0.2545,0.0923,0.3468,616.1558,0.140619,26.504,-271.630416,-271.623061,-271.622116,-271.660915
gdb_304,CC1(CN1C)C,1.1514,60.96,-0.219,0.0873,0.3063,612.8334,0.153033,26.999,-251.732828,-251.725481,-251.724536,-251.763141
gdb_305,CC1CC(=N)O1,2.8604,51.41,-0.2598,0.0305,0.2903,567.9978,0.108342,21.198,-286.498235,-286.492393,-286.491449,-286.527464
gdb_306,CC1CC(=O)C1,2.8997,53.83,-0.2394,-0.0163,0.2231,615.4797,0.118664,22.568,-270.446915,-270.440714,-270.43977,-270.476747
gdb_307,CC1CC(=O)N1,3.855,50.75,-0.2465,0.0387,0.2852,578.1159,0.108284,21.755,-286.519735,-286.513686,-286.512742,-286.549288
gdb_308,CC1CC(=O)O1,4.16,46.42,-0.2737,0.0124,0.2861,549.3072,0.096346,20.176,-306.403144,-306.397481,-306.396537,-306.432231
gdb_309,CN1CC(=O)C1,2.5981,51.1,-0.2304,-0.0233,0.2071,581.4874,0.107085,21.382,-286.476486,-286.470495,-286.469551,-286.505845
gdb_310,C1C(CC1=O)O,3.0457,46.78,-0.242,-0.0206,0.2214,568.1088,0.095023,21.395,-306.369631,-306.363717,-306.362773,-306.399081
gdb_311,CC1CC(C)C1,0.1412,64.11,-0.2832,0.0906,0.3739,708.7554,0.166237,25.93,-235.700285,-235.693375,-235.69243,-235.730474
gdb_312,CC1CC(C)O1,1.5588,56.92,-0.2399,0.0942,0.3341,627.2141,0.14242,24.277,-271.628346,-271.621668,-271.620724,-271.658548
gdb_313,CC1CC(O)C1,1.398,56.88,-0.253,0.0788,0.3318,659.729,0.142766,24.723,-271.62464,-271.618,-271.617056,-271.65458
gdb_314,CN1CC(C1)O,1.5574,53.9,-0.2196,0.0838,0.3034,603.8647,0.131404,23.314,-287.657053,-287.650703,-287.649759,-287.686678
gdb_316,CC12CC(C1)C2,0.2077,61.09,-0.2934,0.0984,0.3917,520.6157,0.144312,21.869,-234.455424,-234.449921,-234.448977,-234.483864
gdb_317,CC12CC(C1)O2,1.8191,53.68,-0.2307,0.1012,0.3319,482.6135,0.119521,21.01,-270.370102,-270.364657,-270.363713,-270.398537
gdb_318,CC12CN(C1)C2,1.9709,57.23,-0.2257,0.0834,0.3091,503.8125,0.132764,21.04,-250.478855,-250.473446,-250.472502,-250.507275
gdb_319,OC12CC(C1)C2,1.329,53.49,-0.2587,0.0809,0.3397,476.4978,0.120826,20.67,-270.382725,-270.377533,-270.376589,-270.410876
gdb_320,OC12CN(C1)C2,1.7613,50.04,-0.2445,0.0682,0.3126,459.4671,0.109323,19.785,-286.408473,-286.403385,-286.402441,-286.436586
gdb_321,C#CC(=O)C#C,3.1111,50.23,-0.28,-0.0898,0.1902,559.9421,0.04691,20.497,-266.763445,-266.757444,-266.7565,-266.792861
gdb_322,C#CC(=O)C#N,3.7814,44.9,-0.3156,-0.121,0.1947,539.3608,0.036304,18.651,-282.861121,-282.855418,-282.854474,-282.890406
gdb_324,C#CC(=O)C=O,4.3138,43.98,-0.2672,-0.1181,0.1491,570.4143,0.046458,19.716,-303.934323,-303.928202,-303.927258,-303.964386
gdb_325,C(=O)C(=O)C#N,1.4415,38.68,-0.2978,-0.1503,0.1475,551.5682,0.035739,18.042,-320.029854,-320.024005,-320.023061,-320.059734
gdb_327,CC(C#C)C#C,0.6022,56.95,-0.2622,0.034,0.2962,627.8377,0.093567,24.829,-232.02593,-232.019028,-232.018084,-232.056008
gdb_328,CC(C#C)C#N,3.7481,51.99,-0.2879,0.0116,0.2995,605.1461,0.083296,22.726,-248.132701,-248.126157,-248.125213,-248.162616
gdb_329,CC(C#N)C#N,4.1272,47.23,-0.3433,-0.0129,0.3304,583.9904,0.072887,20.75,-264.235803,-264.229597,-264.228653,-264.265543
gdb_331,C(#N)C(C#N)N,3.6178,43.93,-0.3037,-0.0279,0.2758,562.9596,0.061962,20.295,-280.273691,-280.267611,-280.266667,-280.303301
gdb_333,OC(C#C)C#N,3.263,45.03,-0.3019,-0.0199,0.2821,566.4572,0.05969,21.363,-284.048718,-284.042467,-284.041523,-284.078408
gdb_334,C(#N)C(C#N)O,2.3093,40.41,-0.3463,-0.0464,0.3,546.2842,0.04917,19.442,-300.148891,-300.142982,-300.142038,-300.178386
gdb_335,CC(C=O)C#C,2.3065,52.76,-0.2536,-0.0324,0.2213,632.3767,0.093434,23.743,-269.207716,-269.20074,-269.199796,-269.238596
gdb_337,OC(C=O)C#C,2.1664,45.31,-0.2709,-0.0493,0.2216,567.4229,0.070272,21.821,-305.130184,-305.123844,-305.1229,-305.160099
gdb_338,OC(C=O)C#N,2.9799,40.49,-0.3073,-0.0733,0.234,547.2998,0.059833,19.861,-321.233569,-321.227582,-321.226638,-321.263248
gdb_340,CN(C=N)C=O,2.4166,51.06,-0.2595,-0.0171,0.2424,607.0428,0.096802,21.581,-302.579718,-302.573326,-302.572382,-302.60969
gdb_342,C(=O)C(C=O)O,3.3417,41.69,-0.2649,-0.0663,0.1986,555.1885,0.070094,20.624,-342.307696,-342.301481,-342.300537,-342.33778
gdb_343,CN=C(C#N)N,5.1006,50.92,-0.2622,-0.0399,0.2223,616.0271,0.084203,22.896,-281.480993,-281.474271,-281.473326,-281.51108
gdb_344,CN=C(C=O)N,2.7489,50.95,-0.2476,-0.0605,0.187,629.4902,0.095327,23.292,-302.564379,-302.557593,-302.556649,-302.594563
gdb_345,CCC(=O)C#C,2.733,53.26,-0.264,-0.0552,0.2087,663.4092,0.09367,23.625,-269.216969,-269.210012,-269.209068,-269.247773
gdb_347,CNC(=N)C#N,3.0753,50.21,-0.2527,-0.0407,0.2121,618.7695,0.084889,22.345,-281.484877,-281.478065,-281.477121,-281.515408
gdb_348,CNC(=O)C#C,3.6839,51.0,-0.2591,-0.0243,0.2349,627.8913,0.0833,22.928,-285.282532,-285.275639,-285.274695,-285.313335
gdb_349,COC(=O)C#C,1.7556,46.66,-0.2806,-0.0424,0.2382,595.6777,0.071026,21.393,-305.155985,-305.149492,-305.148548,-305.186165
gdb_350,COC(=O)C#N,4.0593,41.61,-0.3197,-0.0717,0.248,575.2916,0.06048,19.572,-321.254976,-321.248781,-321.247837,-321.285034
gdb_351,C#CC(=O)CO,4.1336,46.43,-0.2661,-0.0573,0.2088,617.4214,0.070046,22.333,-305.130313,-305.123605,-305.122661,-305.160728
gdb_352,C(C(=O)C#N)O,4.1197,41.54,-0.3004,-0.0881,0.2122,596.5667,0.059291,20.617,-321.230055,-321.223616,-321.222672,-321.260329
gdb_353,CCC(=O)C=O,1.0401,47.28,-0.2515,-0.0944,0.1571,641.1289,0.093575,22.634,-306.392828,-306.385878,-306.384934,-306.424157
gdb_354,CNC(=N)C=O,3.7361,49.61,-0.2388,-0.0681,0.1707,643.2539,0.095538,22.92,-302.558547,-302.551612,-302.550668,-302.589229
gdb_355,CNC(=O)C=O,5.2806,45.79,-0.2505,-0.0726,0.178,633.9378,0.083118,21.909,-322.454079,-322.447243,-322.446299,-322.485128
gdb_356,COC(=O)C=O,3.7746,40.92,-0.2683,-0.0862,0.1821,600.9282,0.070937,20.46,-342.329232,-342.322736,-342.321792,-342.359811
gdb_357,C(C(=O)C=O)O,5.1353,41.26,-0.2516,-0.0953,0.1563,627.7041,0.069653,21.411,-342.297848,-342.291172,-342.290228,-342.328622
gdb_358,CCC(=O)CC,2.5012,57.0,-0.2412,-0.0057,0.2356,770.4633,0.140552,26.577,-271.666841,-271.658902,-271.657958,-271.699649
gdb_359,CCC(=O)CO,3.84,50.24,-0.2429,-0.0073,0.2356,723.3895,0.116949,25.279,-307.58009,-307.572434,-307.571489,-307.612431
gdb_362,CNC(=O)CO,4.3706,47.75,-0.2433,0.0274,0.2707,681.2313,0.106577,24.645,-323.644468,-323.636751,-323.635807,-323.67712
gdb_363,CNC(=O)NC,3.5856,51.35,-0.2383,0.067,0.3052,689.1369,0.119461,25.314,-303.787203,-303.779425,-303.778481,-303.819322
gdb_364,CNC(=O)OC,2.2967,47.42,-0.2496,0.0662,0.3158,657.9646,0.107261,23.827,-323.6692,-323.661699,-323.660754,-323.701214
gdb_365,COC(=O)CN,1.6419,46.49,-0.2466,0.015,0.2616,669.5959,0.107439,23.834,-323.652284,-323.644911,-323.643967,-323.684119
gdb_367,C(C(=O)CO)O,5.1141,43.53,-0.2447,-0.01,0.2348,677.014,0.09331,24.017,-343.492484,-343.485107,-343.484162,-343.524104
gdb_368,CC(=NC)OC,0.8775,55.68,-0.2427,0.0334,0.2761,667.2341,0.129176,25.912,-287.697316,-287.689416,-287.688472,-287.729866
gdb_369,CC(CO)C#C,1.3163,55.08,-0.2613,0.0553,0.3166,682.8459,0.117465,26.225,-270.3961,-270.388643,-270.387698,-270.426967
gdb_370,CC(CO)C#N,3.7371,50.15,-0.2896,0.035,0.3246,658.6943,0.107232,24.138,-286.504534,-286.497432,-286.496488,-286.535239
gdb_373,CCC(N)C#N,2.8538,54.01,-0.2695,0.0286,0.298,689.9612,0.119956,24.891,-266.626759,-266.619585,-266.618641,-266.657544
gdb_374,CCC(O)C#C,1.3296,55.33,-0.2649,0.0332,0.2982,693.4546,0.117373,26.198,-270.397474,-270.390091,-270.389147,-270.428268
gdb_375,CCC(O)C#N,3.3465,50.37,-0.3028,0.0117,0.3145,670.8765,0.107081,24.136,-286.50404,-286.497024,-286.49608,-286.534653
gdb_377,COC(C)C#C,1.41,55.84,-0.2538,0.0395,0.2933,675.6208,0.116766,25.831,-270.38418,-270.376713,-270.375769,-270.415376
gdb_379,NC(CO)C#N,4.5745,46.66,-0.2619,0.0215,0.2834,634.7561,0.096396,23.603,-302.545112,-302.538187,-302.537242,-302.575574
gdb_381,NCC(O)C#N,3.5369,46.88,-0.2549,0.0078,0.2627,640.0746,0.096532,23.453,-302.545562,-302.538783,-302.537839,-302.575827
gdb_384,CC(CO)C=O,1.4722,50.03,-0.2523,-0.0219,0.2304,656.247,0.117353,24.974,-307.574899,-307.567493,-307.566549,-307.606203
gdb_385,CCC(C)C=O,2.7619,57.5,-0.2451,-0.0181,0.227,739.4896,0.140783,26.342,-271.651913,-271.644175,-271.643231,-271.683985
gdb_386,CCC(O)C=O,2.216,50.71,-0.2736,-0.0372,0.2365,676.7821,0.117766,24.411,-307.581989,-307.574957,-307.574013,-307.612724
gdb_387,CCN(C)C=O,3.8246,55.18,-0.2407,0.0328,0.2735,680.8869,0.130695,24.851,-287.720383,-287.713033,-287.712089,-287.75175
gdb_388,COC(C)C=O,2.7851,50.45,-0.2545,-0.0276,0.2269,676.5067,0.116572,24.765,-307.566593,-307.559107,-307.558163,-307.598185
gdb_389,OCC(O)C=O,1.2875,43.58,-0.2662,-0.0476,0.2186,618.5337,0.094809,22.686,-343.5036,-343.497024,-343.49608,-343.533909
gdb_390,CC(CO)CO,2.6348,53.08,-0.2607,0.0735,0.3342,743.5937,0.141197,27.566,-308.75909,-308.751086,-308.750141,-308.790858
gdb_391,CCC(C)CC,0.067,67.19,-0.303,0.0843,0.3874,855.476,0.188227,30.015,-236.916125,-236.907738,-236.906794,-236.948351
gdb_393,CCC(C)OC,1.0377,60.6,-0.248,0.0861,0.3341,743.1891,0.164188,28.45,-272.834623,-272.826448,-272.825504,-272.866669
gdb_394,CCC(CC)O,1.4336,60.24,-0.2621,0.0721,0.3342,805.7386,0.164626,28.828,-272.844804,-272.836705,-272.835761,-272.876509
gdb_395,CCC(O)CO,2.3512,52.93,-0.256,0.0618,0.3178,748.8236,0.141924,26.859,-308.768073,-308.760556,-308.759611,-308.799183
gdb_396,COC(C)CO,2.2435,53.28,-0.2545,0.079,0.3335,670.6307,0.141335,26.699,-308.757315,-308.74959,-308.748646,-308.788936
gdb_397,C(C(CO)O)O,1.7715,45.75,-0.2606,0.049,0.3096,694.4975,0.118969,25.116,-344.689237,-344.682195,-344.681251,-344.719856
gdb_399,CC1(CC1)C#N,4.1425,54.31,-0.2853,0.037,0.3224,559.2985,0.108158,22.416,-249.363808,-249.357626,-249.356681,-249.393152
gdb_400,CC1(CN1)C#C,1.9146,56.0,-0.2444,0.0441,0.2885,564.5299,0.106988,23.611,-249.293044,-249.286674,-249.285729,-249.322437
gdb_403,CC1(CO1)C#N,3.8379,47.2,-0.3007,0.0031,0.3038,525.818,0.083704,20.903,-285.281032,-285.275044,-285.2741,-285.310299
gdb_404,C1CC1(C#N)N,3.0748,51.03,-0.2722,0.029,0.3012,537.6808,0.09733,21.894,-265.408147,-265.402167,-265.401223,-265.437265
gdb_405,C#CC1(CC1)O,1.2031,52.54,-0.2424,0.035,0.2774,544.2268,0.094491,23.372,-269.176442,-269.170213,-269.169268,-269.205661
gdb_406,C1CC1(C#N)O,3.5524,47.42,-0.2828,0.0136,0.2964,521.6025,0.084237,21.226,-285.282853,-285.276998,-285.276054,-285.311886
gdb_407,CC1(CC1)C=O,2.9392,54.61,-0.2482,-0.0141,0.2341,572.0979,0.118497,23.265,-270.439135,-270.432679,-270.431735,-270.468877
gdb_409,CC1(CO1)C=O,2.2978,47.26,-0.2592,-0.0374,0.2218,538.1677,0.094183,21.75,-306.358581,-306.352296,-306.351351,-306.388334
gdb_410,C1CC1(C=O)O,2.375,48.35,-0.2519,-0.0315,0.2204,528.8623,0.094927,21.796,-306.364186,-306.358187,-306.357242,-306.393465
gdb_411,CC1(CC1)CO,1.3206,56.77,-0.2616,0.0757,0.3373,610.3779,0.142009,25.913,-271.618137,-271.611049,-271.610104,-271.648484
gdb_412,CC1(CO)CN1,2.1168,52.8,-0.2463,0.0724,0.3186,582.3057,0.13149,24.487,-287.663174,-287.656474,-287.65553,-287.693286
gdb_413,CC1(CO)CO1,1.7232,49.21,-0.2611,0.081,0.3421,566.509,0.118491,23.915,-307.545713,-307.539052,-307.538108,-307.575814
gdb_414,CCC1(CC1)C,0.1151,63.52,-0.2627,0.0859,0.3486,658.7763,0.165551,27.138,-235.696677,-235.689426,-235.688482,-235.727158
gdb_415,CCC1(C)CO1,1.7595,56.33,-0.2587,0.0877,0.3465,616.3779,0.141536,25.512,-271.623066,-271.616004,-271.61506,-271.653614
gdb_416,CCC1(CC1)O,1.3751,56.44,-0.2519,0.0723,0.3242,618.4343,0.141819,26.023,-271.621836,-271.614856,-271.613912,-271.652038
gdb_417,CC1(CC1)OC,1.104,56.8,-0.245,0.0897,0.3348,596.0747,0.141327,25.705,-271.611366,-271.604301,-271.603357,-271.641692
gdb_419,CC1CCC1=O,2.6766,53.75,-0.2374,-0.0163,0.2211,567.3641,0.118901,22.502,-270.447268,-270.440964,-270.44002,-270.477179
gdb_420,CC1CNC1=O,3.5654,50.52,-0.2452,0.0373,0.2825,539.0137,0.108515,21.625,-286.517094,-286.510925,-286.509981,-286.54679
gdb_421,CC1COC1=N,2.5239,50.92,-0.2615,0.0284,0.2899,537.9634,0.108616,21.067,-286.493052,-286.487128,-286.486184,-286.522434
gdb_422,CC1COC1=O,3.9998,46.04,-0.2726,0.0099,0.2825,521.9194,0.096641,20.03,-306.397746,-306.391983,-306.391039,-306.427029
gdb_423,CC1NCC1=O,2.556,50.49,-0.2421,-0.0238,0.2182,545.7113,0.107628,21.712,-286.484904,-286.478789,-286.477845,-286.514513
gdb_425,CN1CCC1=O,3.6013,51.94,-0.2414,0.0394,0.2809,542.8932,0.108561,21.114,-286.514923,-286.508751,-286.507807,-286.544706
gdb_426,NC1COC1=N,1.33,47.4,-0.2491,0.0196,0.2687,518.7658,0.097893,20.618,-302.535621,-302.529817,-302.528873,-302.564883
gdb_427,NC1COC1=O,2.9069,42.57,-0.2481,0.0012,0.2493,503.6554,0.085902,19.618,-322.439472,-322.433831,-322.432887,-322.468624
gdb_428,OC1CCC1=O,2.1771,46.67,-0.2509,-0.0284,0.2226,517.5463,0.095379,21.28,-306.368494,-306.362423,-306.361478,-306.398118
gdb_429,OC1CNC1=O,2.5208,43.41,-0.2475,0.0204,0.2679,495.5449,0.08494,20.351,-322.436757,-322.430835,-322.429891,-322.46623
gdb_430,OC1COC1=N,1.2035,43.85,-0.2717,0.0123,0.284,494.7347,0.084855,19.922,-322.412936,-322.407158,-322.406214,-322.44232
gdb_431,OC1COC1=O,3.0125,39.11,-0.2674,-0.0058,0.2616,481.5842,0.072889,18.879,-342.315546,-342.309972,-342.309028,-342.344721
gdb_432,CC1CCC1C,0.1206,63.28,-0.2822,0.0842,0.3663,624.4665,0.166462,25.85,-235.696852,-235.689979,-235.689035,-235.726894
gdb_433,CC1CCC1O,1.3078,56.23,-0.2522,0.0751,0.3274,575.9494,0.142966,24.662,-271.622539,-271.615882,-271.614937,-271.652386
gdb_435,CC1OCC1O,2.3269,49.4,-0.2442,0.0626,0.3069,539.14,0.118783,23.068,-307.544728,-307.538101,-307.537157,-307.575262
gdb_436,OC1CCC1O,1.022,49.03,-0.2476,0.0591,0.3067,529.6164,0.11984,22.931,-307.55036,-307.544139,-307.543195,-307.579988
gdb_437,N=C1CN=CN1,3.4388,48.64,-0.2323,-0.0049,0.2275,470.3702,0.08707,18.459,-281.491976,-281.486859,-281.485915,-281.520391
gdb_438,C1C=CCC1=O,2.5958,50.91,-0.2409,-0.0164,0.2245,502.2039,0.096841,19.177,-269.263802,-269.258575,-269.257631,-269.292553
gdb_440,C1C(=O)NC=N1,2.525,43.5,-0.25,-0.0182,0.2318,452.4227,0.075083,17.274,-301.395982,-301.391168,-301.390224,-301.424079
gdb_441,C1C(=O)OC=N1,1.6338,39.3,-0.2793,-0.0315,0.2478,433.0637,0.062716,15.897,-321.271406,-321.26687,-321.265926,-321.299312
gdb_443,C1CC(=O)C=C1,3.5709,52.33,-0.2366,-0.0429,0.1938,505.106,0.097695,18.812,-269.27132,-269.266149,-269.265204,-269.299973
gdb_444,C1C=CC(=O)N1,4.2248,48.42,-0.2428,-0.0263,0.2166,475.489,0.086559,18.405,-285.336744,-285.331604,-285.33066,-285.36533
gdb_445,N=C1CCCO1,3.1568,50.78,-0.2549,0.0316,0.2866,515.9607,0.110489,19.419,-286.516174,-286.51087,-286.509925,-286.544899
gdb_447,N=C1OCCO1,4.2769,43.85,-0.2556,0.0548,0.3105,471.4994,0.08682,17.613,-322.44415,-322.439107,-322.438163,-322.472719
gdb_448,C1CCC(=O)C1,2.8451,52.83,-0.235,-0.0124,0.2226,547.0211,0.120921,20.712,-270.47247,-270.466895,-270.465951,-270.501576
gdb_449,C1CC(=O)NC1,3.7977,49.83,-0.237,0.0377,0.2747,521.6537,0.110762,19.794,-286.542391,-286.536964,-286.53602,-286.571234
gdb_450,C1CC(=O)OC1,4.3159,45.82,-0.2646,0.0149,0.2795,499.82,0.098309,18.482,-306.418503,-306.413341,-306.412397,-306.447148
gdb_451,C1COCC1=O,1.8765,46.04,-0.2439,-0.0253,0.2186,504.709,0.096958,19.062,-306.386594,-306.381259,-306.380315,-306.415468
gdb_452,C1C(=O)OCO1,2.7134,38.99,-0.2775,-0.0003,0.2772,459.0271,0.074203,16.844,-342.335241,-342.330282,-342.329338,-342.36377
