mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_38719,C1C2CC3OC12CCO3,1.9219,73.85,-0.2481,0.0799,0.3279,904.3398,0.162415,28.254,-423.009167,-423.002532,-423.001587,-423.039708
gdb_38732,C1N2CC3CC12COC3,2.3076,78.04,-0.2278,0.0819,0.3097,923.5935,0.174501,28.792,-403.109963,-403.10319,-403.102246,-403.140618
gdb_38745,C1C2CC3OC2C1C=C3,1.3435,77.5,-0.2361,0.0146,0.2507,863.146,0.163976,26.848,-385.897312,-385.891198,-385.890253,-385.927331
gdb_38758,C1C2COC3CC2C1O3,2.4959,72.7,-0.2508,0.0781,0.3289,857.5774,0.163698,26.768,-423.0344,-423.028213,-423.027269,-423.064576
gdb_38838,C1C2CC3COC(C3)C12,1.6168,79.74,-0.242,0.0762,0.3182,945.5473,0.187148,29.188,-387.096412,-387.089583,-387.088638,-387.127249
gdb_38891,C1C2OC3COC3=NC12,2.5586,69.16,-0.2353,0.0095,0.2448,962.8978,0.126351,26.403,-437.842978,-437.836408,-437.835464,-437.873833
gdb_38925,C1C2CC3CCCC1C23,0.1918,87.13,-0.2547,0.0744,0.3291,1050.2863,0.210359,30.808,-351.146283,-351.139044,-351.1381,-351.177715
gdb_38935,C1C2OCOC3CN1C23,1.1269,69.67,-0.2184,0.0542,0.2727,900.7743,0.150779,26.687,-439.02737,-439.0208,-439.019856,-439.058543
gdb_39316,C1C2OCC3CCC3C12,1.2524,80.32,-0.2215,0.0752,0.2967,1050.5375,0.185924,30.275,-387.06351,-387.056277,-387.055333,-387.094923
gdb_39477,C1C2CCCCC=CC12,0.4477,90.85,-0.2187,0.0191,0.2378,1165.5958,0.209291,33.558,-351.146148,-351.137918,-351.136974,-351.178584
gdb_39622,C1CC(=C2CCOC2)C1,1.6336,87.61,-0.2237,0.0166,0.2403,1449.5108,0.183354,32.167,-387.083794,-387.075129,-387.074185,-387.118241
gdb_39678,C1CC(C1)C1CCCO1,1.5168,85.61,-0.2383,0.0838,0.3221,1360.8142,0.207947,33.023,-388.291977,-388.283265,-388.282321,-388.326324
gdb_39686,C1CC(O1)C1OCCO1,2.0868,71.75,-0.2375,0.079,0.3165,1288.8296,0.160068,29.772,-460.136571,-460.128239,-460.127295,-460.171072
gdb_39707,O1CC11C2C3N4C3C1C24,1.7509,70.06,-0.2385,0.0672,0.3057,891.2833,0.126034,25.021,-400.629996,-400.623999,-400.623055,-400.660229
gdb_39728,C1NC11C2C3CC1OC23,1.931,73.7,-0.2274,0.0825,0.31,907.1098,0.151078,27.013,-401.911124,-401.904786,-401.903841,-401.941557
gdb_39740,C1OC11C2C3CC=C1C23,2.4336,79.39,-0.2239,-0.0425,0.1814,963.2465,0.136177,27.629,-384.561647,-384.555008,-384.554064,-384.59234
gdb_39746,C1CC11C2C3COC1C23,1.597,78.18,-0.2345,0.0912,0.3257,958.3241,0.161346,28.625,-385.842741,-385.835877,-385.834933,-385.873729
gdb_39752,C1OC11C2C3C1CCN23,2.0021,74.35,-0.2375,0.0862,0.3238,925.6637,0.149856,27.511,-401.889028,-401.882337,-401.881392,-401.919906
gdb_39811,C1CC11C2CC1COC2,1.3251,81.96,-0.2411,0.0877,0.3288,1029.2003,0.185164,30.69,-387.061782,-387.054357,-387.053412,-387.093256
gdb_39891,C1CC11C2COC1C=C2,1.4999,78.81,-0.2335,0.0097,0.2432,934.817,0.161507,29.069,-385.86627,-385.859373,-385.858428,-385.897091
gdb_39903,C1OC11C2CCC1OC2,2.7472,73.62,-0.2371,0.0807,0.3178,948.2988,0.161698,28.763,-423.010148,-423.003062,-423.002117,-423.041414
gdb_39954,C1NC11CC2(CN2)C=C1,0.8449,84.17,-0.2206,0.008,0.2286,1201.3736,0.161171,30.845,-382.02701,-382.019301,-382.018357,-382.059395
gdb_40091,C1CC11CC2CCOC12,1.3795,81.64,-0.2403,0.0785,0.3188,1083.8681,0.184817,30.927,-387.074721,-387.067068,-387.066124,-387.106905
gdb_40149,C1NC11COC11CCC1,1.8529,78.28,-0.2399,0.0546,0.2945,1076.5519,0.171476,31.662,-403.090083,-403.081979,-403.081035,-403.122896
gdb_40154,C1OC11CNC11COC1,2.0376,71.31,-0.2376,0.0608,0.2984,1053.3752,0.147522,30.044,-439.007337,-438.999378,-438.998434,-439.040262
gdb_40185,C1NC11CCC2CN2C1,1.3486,81.84,-0.2193,0.0753,0.2945,1104.2999,0.185833,31.242,-383.224988,-383.217342,-383.216398,-383.256902
gdb_40189,C1OC11CCC2OC2C1,0.6621,74.13,-0.261,0.0901,0.3511,1068.4248,0.160716,29.846,-423.006974,-422.999523,-422.998579,-423.038813
gdb_40194,C1CC11COC2CCC12,1.4075,81.37,-0.2401,0.0771,0.3172,1088.7137,0.18453,31.074,-387.071282,-387.06355,-387.062606,-387.103701
gdb_40250,C1NC11COCC2OC12,1.6291,71.75,-0.2439,0.0717,0.3156,1024.1126,0.149473,29.022,-439.034502,-439.027169,-439.026225,-439.06622
gdb_40255,C1OC11CCOC2CC12,1.3734,74.95,-0.2442,0.0828,0.327,1053.3262,0.160473,30.13,-422.992754,-422.985264,-422.98432,-423.024621
gdb_40257,C1OC11COCC2NC12,2.5172,71.5,-0.246,0.0603,0.3064,1026.5402,0.14949,29.075,-439.033175,-439.025839,-439.024894,-439.06493
gdb_40320,C1NC1C1(CN1)C1CN1,2.8126,78.62,-0.2346,0.0697,0.3043,1220.2272,0.173089,32.293,-399.237739,-399.229226,-399.228282,-399.271619
gdb_40321,C1NC1C1(CN1)C1CO1,1.9665,75.3,-0.2433,0.0722,0.3155,1193.1156,0.159975,31.678,-419.118334,-419.109848,-419.108904,-419.15229
gdb_40322,C1NC1C1(CO1)C1CN1,2.0565,74.64,-0.2426,0.0696,0.3121,1170.1423,0.160169,31.56,-419.121402,-419.113028,-419.112084,-419.154905
gdb_40419,C1NC1C12CN1CC=C2,0.2751,80.65,-0.2158,0.0143,0.23,1114.235,0.161242,30.091,-382.017691,-382.010114,-382.00917,-382.049896
gdb_40420,C1NC1C12NC1CC=C2,2.6551,80.63,-0.2206,0.0182,0.2388,1149.6335,0.161912,30.03,-382.023868,-382.016339,-382.015395,-382.055909
gdb_40577,C1CN1C1C2C3CC1N23,1.8237,77.65,-0.2337,0.0767,0.3103,1038.8578,0.161497,28.482,-381.971202,-381.964071,-381.963127,-382.002989
gdb_40637,C1NC1C1C2OC=NC12,0.5434,70.47,-0.2391,0.0126,0.2516,1025.2324,0.138305,27.584,-417.962529,-417.9553,-417.954356,-417.995162
gdb_40696,C1CC1C1OC1C1CN1,1.7427,79.88,-0.2426,0.0876,0.3302,1360.0001,0.171637,32.197,-403.082673,-403.074146,-403.073202,-403.116465
gdb_40741,C1CC1C1CC2OCC12,1.7615,82.12,-0.2376,0.0749,0.3125,1269.4584,0.183768,31.379,-387.037308,-387.029236,-387.028292,-387.070734
gdb_40826,C1COC(OC1)C2CC2,1.6795,79.06,-0.2575,0.0907,0.3482,1263.7813,0.184363,31.902,-424.219484,-424.21133,-424.210386,-424.252399
gdb_40855,C1CC2(O1)C1C3CN1C23,3.2679,76.32,-0.23,0.0678,0.2978,1057.0197,0.148561,27.51,-401.822203,-401.815278,-401.814334,-401.853793
gdb_40871,C1C2C3C2C2(COC2)C13,2.1928,77.68,-0.24,0.0849,0.325,1026.2458,0.16078,28.318,-385.810685,-385.803639,-385.802695,-385.842394
gdb_40903,C1CC2(O1)C1CCOC21,1.9853,74.41,-0.2118,0.0655,0.2773,1090.6667,0.160501,29.508,-422.985296,-422.977569,-422.976625,-423.01789
gdb_40918,C1OCC11OC2CC1C2,2.6494,74.24,-0.2457,0.0733,0.319,1023.0535,0.161014,28.473,-422.980935,-422.973885,-422.972941,-423.012486
gdb_40939,C1CC2(CCC=CC2)O1,1.578,83.13,-0.2333,0.0325,0.2658,1124.7122,0.184423,31.623,-387.095489,-387.087471,-387.086527,-387.128172
gdb_40944,C1C2(COC2)COC=N1,1.4574,71.17,-0.2522,0.0175,0.2697,1065.011,0.149727,28.593,-439.069695,-439.06204,-439.061096,-439.102464
gdb_41046,C1CC23C4C5C4C12CC35,0.1479,81.21,-0.2104,0.0753,0.2857,843.5424,0.161748,27.28,-348.63731,-348.631192,-348.630248,-348.667191
gdb_41058,C1OC23C4C5N4C2CC135,1.5427,70.05,-0.2314,0.041,0.2723,775.5241,0.126397,24.575,-400.594863,-400.589171,-400.588227,-400.624491
gdb_41096,C1CC23C4CC12CC3O4,1.9222,78.04,-0.2178,0.0689,0.2867,888.8978,0.160943,28.186,-385.79678,-385.790176,-385.789232,-385.827259
gdb_41213,C1CC23CC4(COC24)C13,0.9014,85.25,-0.186,-0.0492,0.1368,916.2013,0.16093,29.506,-385.797229,-385.790331,-385.789387,-385.827844
gdb_41220,C1NC2C11OC22CNC12,3.997,76.71,-0.1917,-0.0137,0.178,1042.8733,0.138055,29.226,-417.98324,-417.975635,-417.974691,-418.015488
gdb_41258,C1C2CC34COC3C1N24,2.6316,74.19,-0.2282,0.0655,0.2938,896.3371,0.150379,26.47,-401.860001,-401.853724,-401.85278,-401.890276
gdb_41430,C1CC23COC4C2C1C34,1.7649,77.55,-0.2346,0.0944,0.329,917.9975,0.163332,26.448,-385.855202,-385.849128,-385.848184,-385.885251
gdb_41456,C1OC23COC4C2CC134,0.9671,71.29,-0.2389,0.0403,0.2791,840.3861,0.137609,26.227,-421.689382,-421.683247,-421.682303,-421.719444
gdb_41484,C1C2CCCC22COC12,1.96,81.08,-0.2366,0.0635,0.3002,1070.1062,0.185258,30.041,-387.071927,-387.064542,-387.063598,-387.103799
gdb_41627,C1CC2C1CC1CCC21,0.2181,86.91,-0.2726,0.0698,0.3425,1052.1163,0.20977,31.086,-351.145163,-351.137711,-351.136767,-351.177168
gdb_41694,C1OC2C1CC1CC2O1,2.9241,72.9,-0.2286,0.0776,0.3062,932.8767,0.162683,27.404,-422.998105,-422.991474,-422.99053,-423.028946
gdb_41705,C1CC23C=CCC2C3O1,1.3287,79.93,-0.2094,0.0193,0.2287,1046.4117,0.162079,28.674,-385.888631,-385.881676,-385.880732,-385.919658
gdb_41706,C1CC23N=COC2C3O1,1.081,67.29,-0.2225,0.0086,0.2311,958.3987,0.126739,26.024,-437.873233,-437.866676,-437.865732,-437.904101
gdb_41735,C1CC2C3CCOC23C1,1.1409,81.28,-0.2181,0.09,0.3081,1094.0699,0.186351,30.019,-387.100392,-387.093145,-387.092201,-387.131689
gdb_41759,C1OC2C=CC=CCC12,1.8152,82.19,-0.2263,-0.031,0.1952,987.2623,0.161934,29.236,-385.877652,-385.870287,-385.869342,-385.909462
gdb_41823,C1OC2CC1OCCC2,1.509,77.09,-0.2387,0.0763,0.315,997.3264,0.186246,30.188,-424.237865,-424.230447,-424.229503,-424.269607
gdb_41841,C1OC2CC3CC1C2C3,1.6554,79.61,-0.2353,0.079,0.3143,918.0218,0.188254,27.745,-387.125041,-387.11864,-387.117696,-387.155584
gdb_41850,C1CC2CC=CC(C1)O2,1.2989,81.78,-0.2376,0.0246,0.2622,978.7466,0.186867,30.023,-387.118718,-387.111599,-387.110655,-387.149808
gdb_41868,C1OC2CC=CCC2=C1,1.6172,82.93,-0.2247,0.02,0.2447,1094.3261,0.161834,29.133,-385.91258,-385.905227,-385.904283,-385.94448
gdb_41941,C1OCC2C=CCCC12,1.8885,83.25,-0.2381,0.0197,0.2578,1172.0346,0.186248,30.369,-387.107039,-387.099449,-387.098505,-387.13905
gdb_41955,C1CN2CCOC(C2)O1,1.7054,73.23,-0.201,0.074,0.2751,937.7332,0.175507,28.92,-440.2729,-440.265864,-440.26492,-440.304089
gdb_41994,C1CC2NCCN=C2O1,3.9253,77.26,-0.2273,0.0299,0.2571,1098.3219,0.163934,28.666,-419.22378,-419.216601,-419.215656,-419.255298
gdb_42030,C1CC2OCOCC2O1,1.3235,70.78,-0.2522,0.0815,0.3337,1099.183,0.162662,28.493,-460.157821,-460.150587,-460.149643,-460.189619
gdb_42082,C1COC2(C1)CC=CC2,1.3649,82.59,-0.2348,0.0285,0.2632,1144.1458,0.184645,31.243,-387.113943,-387.10602,-387.105075,-387.14689
gdb_42084,C1COC2(O1)CC=CC2,0.9962,76.05,-0.2394,0.0289,0.2683,1088.3696,0.160406,29.766,-423.041857,-423.034105,-423.033161,-423.075113
gdb_42101,C1CCC2(C1)CCOC2,1.7293,83.69,-0.2373,0.0676,0.3048,1204.4518,0.208721,32.671,-388.313393,-388.304718,-388.303774,-388.348695
gdb_42126,C1CC#CCOCOC1,0.9976,78.13,-0.2346,0.0243,0.259,1133.729,0.160688,31.661,-422.980358,-422.972061,-422.971117,-423.012992
gdb_42133,C1COCCOCC=C1,1.9816,80.83,-0.2355,0.0111,0.2466,1145.3804,0.184074,32.697,-424.202789,-424.194398,-424.193454,-424.235613
gdb_42139,C1CCCCCCCC1,0.0004,94.66,-0.2948,0.0834,0.3782,1362.76,0.256285,37.439,-353.570421,-353.561255,-353.560311,-353.60358
gdb_42152,C#CCC#CC(=O)C#C,3.3177,82.49,-0.2719,-0.0825,0.1894,1706.8788,0.084898,32.626,-382.193065,-382.183529,-382.182584,-382.229624
gdb_42157,N=C(C(=O)C#N)N1CC1,5.8862,71.01,-0.2724,-0.109,0.1634,1216.0947,0.100095,29.585,-432.848451,-432.839951,-432.839007,-432.882421
gdb_42158,C#CC(=O)C(=O)C1CC1,0.5902,75.1,-0.2516,-0.1,0.1516,1318.1432,0.109847,31.626,-420.601336,-420.592377,-420.591432,-420.636163
gdb_42293,N=C1OCC1C(=O)C#N,4.0458,65.16,-0.291,-0.1012,0.1898,1117.7799,0.08853,27.928,-452.750191,-452.742099,-452.741154,-452.784135
gdb_42303,O=C(C#C)C1OCC=C1,3.5225,74.47,-0.2379,-0.0614,0.1766,1165.334,0.110741,29.863,-420.595757,-420.58741,-420.586466,-420.629735
gdb_42316,O=C(C#C)C1COCO1,3.0662,68.0,-0.2611,-0.0685,0.1926,1175.0812,0.111271,29.517,-457.726139,-457.717662,-457.716718,-457.760688
gdb_42362,O=C(CC#N)C1CCO1,0.0602,69.22,-0.2575,-0.0437,0.2137,1206.8348,0.122865,30.418,-437.886621,-437.877722,-437.876778,-437.922021
gdb_42455,C#CCC(=O)NCC#C,2.9544,77.71,-0.2499,0.0205,0.2703,1480.8307,0.12098,34.932,-400.709857,-400.699945,-400.699,-400.746351
gdb_42533,O=C1C2C3C(C#C)C2C13,2.7767,76.41,-0.2473,-0.0063,0.241,1144.322,0.111943,27.908,-383.395517,-383.388375,-383.387431,-383.427183
gdb_42546,O=C1C2CC3(C#C)C2N13,4.0596,73.5,-0.2569,-0.0143,0.2426,1034.8581,0.100046,27.811,-399.467836,-399.4607,-399.459756,-399.499377
gdb_42586,O=C1C2C3C2C2OC3C12,2.0091,66.22,-0.2363,-0.0241,0.2121,834.1181,0.1156,23.769,-420.60745,-420.601861,-420.600916,-420.637325
gdb_42588,O=C1C2C3C4CC(C14)N23,2.8202,70.71,-0.2411,-0.0276,0.2135,846.3786,0.12802,24.27,-400.729935,-400.724246,-400.723301,-400.759842
gdb_42776,O=C1C2CC11OCC1C2,3.651,71.64,-0.2247,-0.0127,0.212,906.5856,0.137697,27.457,-421.769288,-421.762548,-421.761603,-421.8002
gdb_42821,O=C1C2CC3(CN3)C1O2,3.5099,68.6,-0.2431,-0.0188,0.2243,984.843,0.125238,27.667,-437.83583,-437.828805,-437.827861,-437.867356
gdb_42829,O=C1C2CC1N1CC1C2,2.4205,74.54,-0.2185,-0.0207,0.1978,912.7638,0.150205,28.11,-401.925811,-401.918938,-401.917994,-401.956822
gdb_42915,O=C1C2CN2C1C1CC1,2.087,75.49,-0.242,-0.024,0.218,1073.6723,0.147899,30.096,-401.900367,-401.892509,-401.891565,-401.933077
gdb_42924,O=C1C2OC2C1C1CO1,1.5219,65.66,-0.2513,-0.0395,0.2118,1124.3743,0.111038,27.873,-457.700689,-457.693058,-457.692114,-457.733687
gdb_42929,O=C1C2CC2C1CC#N,6.5671,73.41,-0.2537,-0.0276,0.2261,1199.0216,0.124253,29.531,-400.750134,-400.74208,-400.741136,-400.783603
gdb_42941,O=C1C2CC2C2CC1O2,3.4993,70.78,-0.2292,-0.0243,0.2049,918.1569,0.138393,27.197,-421.810802,-421.804184,-421.803239,-421.84167
gdb_42976,O=C1C2CC2CC11CN1,2.9596,76.24,-0.2466,-0.0213,0.2253,1012.6181,0.149945,29.272,-401.947297,-401.939954,-401.93901,-401.978992
gdb_42984,O=C1C2NC2CC11CN1,3.1103,72.79,-0.2424,-0.0294,0.2131,992.271,0.138296,28.581,-417.984094,-417.976838,-417.975894,-418.015788
gdb_43014,O=C1C2CN2CC2OC12,2.621,69.35,-0.2429,-0.039,0.2039,930.363,0.125871,27.188,-437.857233,-437.850374,-437.84943,-437.888385
gdb_43121,O=C1C2OC3CCC2C13,3.2947,71.08,-0.2239,-0.0154,0.2085,929.1193,0.138785,26.352,-421.825773,-421.819369,-421.818425,-421.856424
gdb_43349,O=C1C=CC2COC1C2,4.4042,73.92,-0.2301,-0.0531,0.1769,931.3041,0.139122,27.103,-421.860091,-421.853359,-421.852415,-421.891102
gdb_43365,O=C1C=CC=CC2OC12,3.3747,76.2,-0.2425,-0.0777,0.1648,987.0876,0.114034,27.041,-420.630396,-420.623398,-420.622453,-420.661991
gdb_43424,N=C1NC(=O)C=CC1=O,1.854,70.6,-0.2764,-0.1169,0.1595,1064.3416,0.090921,26.807,-452.807677,-452.800476,-452.799531,-452.839828
gdb_43439,N=C1CC(=O)C2(CC2)O1,1.9733,72.01,-0.2584,-0.0401,0.2183,1083.8224,0.123717,29.6,-437.912003,-437.904192,-437.903248,-437.944838
gdb_43495,O=C1NC(=O)C2OCC12,1.9995,62.37,-0.2579,-0.035,0.223,972.4318,0.10295,25.775,-473.872931,-473.866001,-473.865057,-473.904797
gdb_43508,N=C1CC(=O)C(N1)C#N,3.2272,68.86,-0.2633,-0.0615,0.2018,1113.0503,0.101137,29.078,-432.905034,-432.896952,-432.896008,-432.938796
gdb_43599,O=C1OC(C#N)C2NC12,5.8699,62.58,-0.2769,-0.0247,0.2523,1020.069,0.090512,25.996,-452.75544,-452.748398,-452.747454,-452.787343
gdb_43643,O=C1NC(C=C1)C1CN1,3.487,75.66,-0.2457,-0.0331,0.2126,1298.3702,0.137753,29.701,-418.021233,-418.013296,-418.012352,-418.054467
gdb_43906,O=C1NC2(CCC12)C#C,3.4626,76.37,-0.2453,0.0157,0.2611,1085.8354,0.123876,30.635,-400.721071,-400.713129,-400.712185,-400.753541
gdb_43961,O=C1CC23CC12N=CN3,5.3498,69.39,-0.2281,-0.0165,0.2115,885.5687,0.11404,27.1,-416.778786,-416.772041,-416.771097,-416.809741
gdb_44040,O=C1NC23CN4C2CC134,3.5954,71.1,-0.2326,-0.0159,0.2167,879.5024,0.113167,26.326,-416.649409,-416.642952,-416.642008,-416.679998
gdb_44098,O=C1OC23CCC2OC13,4.3629,64.71,-0.2584,-0.0176,0.2407,978.6292,0.113157,26.222,-457.734129,-457.72743,-457.726485,-457.765276
gdb_44104,O=C1CC2=CCC3C1C23,2.8342,79.03,-0.2279,-0.0246,0.2033,932.0423,0.138141,27.046,-384.674492,-384.667968,-384.667024,-384.705268
gdb_44139,O=C1CC2C(C3CC3)C12,3.2435,80.75,-0.2376,-0.0079,0.2296,1255.4081,0.159383,31.081,-385.864475,-385.856459,-385.855515,-385.89772
gdb_44219,N=C1NC2C1OC21CC1,3.8697,75.03,-0.2313,0.0156,0.2469,1078.6512,0.136528,29.51,-417.950423,-417.942965,-417.942021,-417.982351
gdb_44238,O=C1OC2C1CC21CN1,3.1618,68.9,-0.2606,0.0034,0.264,1068.3482,0.125334,27.656,-437.861601,-437.854435,-437.85349,-437.893527
gdb_44270,O=C1OC2C1NCC2=O,2.7539,61.28,-0.2497,-0.0562,0.1935,977.1975,0.102122,26.248,-473.849151,-473.84208,-473.841136,-473.881158
gdb_44341,O=C1CN2C3C=CC2C13,2.3179,72.23,-0.2157,-0.0339,0.1817,933.319,0.126499,25.974,-400.712399,-400.706197,-400.705252,-400.742773
gdb_44347,O=C1CC2C3CC(=C1)N23,4.1996,76.39,-0.235,-0.058,0.1771,969.3102,0.125744,26.82,-400.687871,-400.681209,-400.680264,-400.718913
gdb_44361,N=C1OC2C3CC(O1)C23,4.6951,68.89,-0.2431,0.0538,0.2969,915.18,0.126865,26.172,-437.86629,-437.859838,-437.858893,-437.897261
gdb_44410,O=C1OC2C3NC12C=C3,3.9801,66.25,-0.2451,-0.0435,0.2016,881.2416,0.101452,25.659,-436.5544,-436.548101,-436.547157,-436.584919
gdb_44411,O=C1OC2C3OC12C=C3,3.3455,62.86,-0.2677,-0.0568,0.2109,870.9609,0.088158,25.363,-456.424395,-456.418055,-456.417111,-456.454997
gdb_44437,N=C1OC2C3CC1NC23,2.8406,72.28,-0.2204,0.0281,0.2485,880.4323,0.140856,26.171,-418.010367,-418.004143,-418.003199,-418.040782
gdb_44497,N=C1OC2C3CC2C3O1,4.615,70.09,-0.2436,0.0479,0.2915,962.3211,0.127029,25.667,-437.855613,-437.849353,-437.848409,-437.886339
gdb_44511,O=C1NC2C3CC2C3N1,3.9071,72.23,-0.2354,0.059,0.2944,997.2289,0.139668,27.782,-418.013201,-418.006382,-418.005438,-418.044346
gdb_44539,N=C1OC2C3OC3C2O1,5.2994,61.47,-0.2518,0.0459,0.2977,875.0257,0.102188,24.68,-473.78968,-473.78342,-473.782476,-473.820511
gdb_44562,N=C1OC2C3CC3NC12,3.6301,71.75,-0.2278,0.0194,0.2472,948.8153,0.139082,27.597,-417.983381,-417.976624,-417.97568,-418.014549
gdb_44691,N=C1CC2NC(=O)C2O1,4.1017,66.86,-0.2507,0.0076,0.2583,1024.2778,0.114463,27.287,-453.980574,-453.973359,-453.972415,-454.012824
gdb_44761,O=C1CC2CC1(N2)C#N,5.9318,70.24,-0.2563,-0.0347,0.2216,981.2954,0.114173,27.589,-416.802675,-416.795551,-416.794607,-416.834299
gdb_44835,N=C1OC2CC1C(=O)O2,4.274,61.94,-0.2815,-0.0256,0.2558,887.4017,0.103705,24.823,-473.876033,-473.869777,-473.868832,-473.906801
gdb_44958,O=C1CC2OC1CCO2,1.0197,66.17,-0.2419,-0.0288,0.2131,916.5396,0.138331,27.418,-458.992406,-458.985611,-458.984666,-459.02352
gdb_44983,O=C1CC2(CC2O1)C#C,3.5977,71.9,-0.2581,0.0011,0.2592,1114.4846,0.111842,29.397,-420.622195,-420.614591,-420.613647,-420.654344
gdb_45021,N=C1NC2CC2C(=O)N1,2.4319,72.13,-0.2286,-0.0056,0.2229,1034.2672,0.127659,28.854,-434.110292,-434.102943,-434.101999,-434.142232
gdb_45037,O=C1CC2OC2C(=O)N1,3.0706,63.19,-0.2678,-0.0439,0.2239,999.0959,0.102402,26.579,-473.879648,-473.872585,-473.871641,-473.911562
gdb_45040,O=C1NC(=O)C2CC2O1,3.346,63.05,-0.2738,-0.0233,0.2504,990.7796,0.102853,26.432,-473.890276,-473.883327,-473.882383,-473.922003
gdb_45075,O=C1CN2CC2C1C#N,3.9548,68.95,-0.2545,-0.0527,0.2018,1020.53,0.113277,27.927,-416.811816,-416.804333,-416.803388,-416.844352
gdb_45103,O=C1NC2CC2C2CN12,4.6236,71.82,-0.2409,0.0312,0.2721,950.8607,0.139338,27.858,-418.005422,-417.998501,-417.997557,-418.036747
gdb_45160,N=C1OC2CC3C1N3C2,3.5079,72.98,-0.237,0.0175,0.2545,883.5896,0.140404,26.038,-418.01719,-418.010988,-418.010044,-418.047584
gdb_45165,O=C1CN2CC3C(C2)C13,3.116,74.2,-0.2116,-0.011,0.2005,914.5412,0.151749,26.973,-401.966523,-401.960103,-401.959159,-401.997187
gdb_45230,N=C1OC2CC3OC2C13,1.8493,68.28,-0.252,0.0129,0.2649,886.5551,0.1279,25.025,-437.874924,-437.868978,-437.868034,-437.905138
gdb_45332,N=C1CC2COC(=O)N12,4.8441,66.49,-0.2698,-0.0048,0.265,972.3337,0.114795,26.435,-453.977803,-453.970733,-453.969788,-454.009845
gdb_45357,N=C1CC2CC(CO2)O1,3.2524,72.09,-0.2551,0.0238,0.279,965.4526,0.150816,28.054,-439.1099,-439.102862,-439.101918,-439.141669
gdb_45406,O=C1OC2COC12C#C,4.0447,65.19,-0.2667,-0.0335,0.2333,969.015,0.087745,27.5,-456.512529,-456.505108,-456.504164,-456.544612
gdb_45432,O=C1CC2CNC1CO2,2.8415,70.27,-0.2245,-0.0152,0.2093,933.746,0.15061,28.636,-439.100085,-439.092859,-439.091915,-439.131787
gdb_45550,N=C1CC2OCCC2O1,3.1738,72.34,-0.2551,0.0276,0.2827,1031.0469,0.150454,28.275,-439.118548,-439.111235,-439.110291,-439.1509
gdb_45560,O=C1CC2CCOC2O1,4.6511,66.58,-0.2649,0.0119,0.2767,1025.8362,0.138837,27.064,-459.026394,-459.019267,-459.018323,-459.059188
gdb_45590,O=C1CC2OCCNC12,3.6774,72.18,-0.2167,-0.0191,0.1976,1021.8151,0.149447,29.41,-439.079222,-439.07178,-439.070836,-439.111171
gdb_45592,O=C1CC2OCOCC12,3.5035,68.32,-0.2467,-0.0242,0.2225,1007.5335,0.137042,28.152,-458.965587,-458.958307,-458.957363,-458.99756
gdb_45664,O=C1CN=C2NC3C2C13,4.6505,71.13,-0.2433,-0.0461,0.1971,894.1811,0.113711,26.303,-416.724388,-416.717936,-416.716991,-416.755114
gdb_45778,N=C1CC=CC2(CC2)O1,3.3885,81.64,-0.2327,0.0101,0.2429,1122.097,0.148336,30.632,-401.950213,-401.942297,-401.941353,-401.983532
gdb_45817,O=C1CC=CC2CCN12,3.7523,78.14,-0.2322,0.0081,0.2402,1036.2161,0.150357,28.727,-401.980243,-401.972873,-401.971929,-402.012198
gdb_45842,N=C1NC=CNC(=O)N1,5.1243,72.63,-0.2075,-0.0097,0.1978,1068.7212,0.116409,29.222,-450.183046,-450.175325,-450.174381,-450.215639
gdb_45865,O=C1OC=NCC11CO1,2.4223,62.62,-0.2756,-0.044,0.2316,952.2426,0.101284,26.653,-473.833824,-473.826621,-473.825677,-473.865945
gdb_45968,O=C1CCC(=O)N2CC12,0.7411,69.48,-0.255,-0.0446,0.2104,1028.8045,0.125269,28.281,-437.911986,-437.904554,-437.903609,-437.944189
gdb_45983,C1C=CC(=O)COC1=O,3.1291,68.8,-0.2565,-0.0706,0.1859,1046.2124,0.112677,28.253,-457.804928,-457.797278,-457.796334,-457.83765
gdb_46047,O=C1CC(CN1)N1CC1,4.0801,76.78,-0.238,0.0362,0.2742,1365.3572,0.161073,31.115,-419.221121,-419.212883,-419.211939,-419.254484
gdb_46063,O=C1CNC(C1)C1CO1,2.7441,72.23,-0.2265,-0.0215,0.205,1380.3818,0.147849,30.608,-439.074211,-439.065926,-439.064982,-439.108059
gdb_46220,N=C1NCC11OC1C#N,6.4328,69.4,-0.2546,-0.0199,0.2347,1086.7322,0.100604,29.008,-432.831899,-432.823936,-432.822992,-432.864674
gdb_46297,N=C1OCC11COC=N1,2.639,66.79,-0.2617,0.0014,0.2631,1007.9572,0.114321,26.769,-453.948394,-453.941139,-453.940195,-453.980662
gdb_46345,O=C1NCC1C#CC#C,3.7167,87.1,-0.2388,-0.0228,0.2161,1575.8248,0.099766,30.861,-399.512097,-399.503488,-399.502544,-399.546186
gdb_46356,O=C1CCC1N1CCC1,2.6128,80.76,-0.2158,-0.0197,0.196,1309.6914,0.170629,31.951,-403.126439,-403.117805,-403.116861,-403.160624
gdb_46445,O=C1CCC2(NC12)C#N,1.7575,71.04,-0.2553,-0.0456,0.2097,1101.03,0.113842,28.34,-416.82436,-416.816852,-416.815908,-416.856558
