mol_id,smiles,mu,alpha,homo,lumo,gap,r2,zpve,cv,u0,u298,h298,g298
gdb_14945,O=CC1OCCC=C1,2.9411,67.11,-0.2446,-0.0302,0.2144,972.0572,0.130336,26.898,-383.750539,-383.743109,-383.742165,-383.78315
gdb_14962,CN=C1CNCCO1,2.411,71.52,-0.2231,0.0216,0.2447,1024.3712,0.155679,28.953,-381.119628,-381.111688,-381.110744,-381.152353
gdb_14980,OCC1CC=CCO1,2.2964,69.27,-0.2491,0.0185,0.2676,1022.6571,0.154976,28.947,-384.942682,-384.935073,-384.934129,-384.974584
gdb_14998,CCC1CCOCC1,1.3563,78.24,-0.2431,0.0877,0.3309,1185.0079,0.202202,31.861,-350.224505,-350.216242,-350.215298,-350.257062
gdb_15025,C1CC1C(C#N)C#N,4.6023,65.99,-0.3265,-0.0082,0.3183,1007.9529,0.107213,27.378,-341.588612,-341.58085,-341.579905,-341.621275
gdb_15039,C1CN1C(C=O)C=O,2.6323,63.21,-0.2562,-0.0533,0.2029,990.1929,0.115832,28.102,-399.771225,-399.763082,-399.762138,-399.80448
gdb_15052,CNC(C#N)C1CO1,3.1541,65.08,-0.2526,0.0249,0.2775,1008.8375,0.13006,29.419,-379.892807,-379.884371,-379.883427,-379.926179
gdb_15127,O=CC#CCC1CN1,3.5487,73.17,-0.2589,-0.0621,0.1968,1568.3331,0.117629,28.371,-362.607415,-362.598932,-362.597988,-362.642529
gdb_15136,C1CC1CCCC=O,2.8077,76.99,-0.2473,-0.0187,0.2286,1736.9624,0.17553,32.173,-349.005089,-348.995915,-348.994971,-349.040359
gdb_15159,CCC#CCC1CC1,0.1239,84.59,-0.2394,0.0596,0.299,1714.6909,0.176044,33.321,-311.836839,-311.827391,-311.826446,-311.873224
gdb_15182,CCCCCC1CO1,1.6737,79.75,-0.2618,0.0915,0.3532,1893.2141,0.198936,34.226,-350.193815,-350.184084,-350.18314,-350.22952
gdb_15197,C1CN1CCCCO,1.0683,76.43,-0.2307,0.0803,0.311,1814.2462,0.187789,33.605,-366.224596,-366.215047,-366.214103,-366.259891
gdb_15244,NC1C(CO)C1C#N,3.1909,65.28,-0.2464,0.0188,0.2652,946.2287,0.130712,30.697,-379.90624,-379.897635,-379.896691,-379.939723
gdb_15252,CCC1C(O)C1C=O,2.8409,70.15,-0.2408,-0.0183,0.2225,1128.6634,0.151868,32.033,-384.934145,-384.925184,-384.92424,-384.968095
gdb_15260,CCC1C(C)C1CO,1.326,78.7,-0.2524,0.0749,0.3273,1194.1178,0.19889,35.957,-350.190551,-350.180551,-350.179607,-350.225768
gdb_15273,COC1C(O)C1OC,1.7001,64.93,-0.2234,0.0629,0.2863,981.1805,0.151456,32.173,-422.019546,-422.010488,-422.009544,-422.05305
gdb_15322,O=COC1CC1C=O,4.2716,60.78,-0.2603,-0.035,0.2253,1087.4913,0.104667,27.189,-419.685652,-419.677657,-419.676713,-419.71941
gdb_15336,CC#CC1OC1CO,2.4173,70.65,-0.2504,0.0227,0.273,1317.4035,0.128067,30.965,-383.686499,-383.677363,-383.676418,-383.721999
gdb_15354,OCC1CC1CC#N,4.3292,69.4,-0.2751,0.0339,0.309,1320.5713,0.141667,30.586,-363.855168,-363.846487,-363.845543,-363.889166
gdb_15392,COCC1NC1C#N,4.2423,66.28,-0.2637,0.0149,0.2785,1119.8041,0.129868,29.208,-379.888864,-379.880361,-379.879417,-379.92295
gdb_15429,CCCC1OC1CC,1.6354,79.66,-0.256,0.0957,0.3517,1541.4748,0.198615,34.968,-350.199878,-350.190052,-350.189107,-350.235248
gdb_15437,COC1CC1CCO,2.0999,72.55,-0.2433,0.0819,0.3252,1420.4103,0.175209,33.645,-386.105746,-386.096186,-386.095241,-386.140717
gdb_15525,C1CC(=C(C1)N)C=O,5.4592,75.67,-0.2099,-0.0275,0.1824,1007.4273,0.143114,29.556,-363.903562,-363.895607,-363.894663,-363.935742
gdb_15555,OC1CC=CC1C#C,1.2317,71.73,-0.2485,0.016,0.2645,901.1799,0.130052,29.064,-346.576939,-346.569377,-346.568433,-346.608582
gdb_15567,CN1CCN=C1C#N,5.0063,69.4,-0.233,-0.0457,0.1873,918.2407,0.120283,26.826,-358.861842,-358.854235,-358.853291,-358.89389
gdb_15584,CC1OCCC1C#N,4.129,68.07,-0.2691,0.0265,0.2956,914.383,0.143277,28.34,-363.88931,-363.88144,-363.880496,-363.922518
gdb_15648,OCC1C=CNC1=O,2.625,62.64,-0.2164,-0.0021,0.2144,939.9165,0.119321,27.867,-399.83509,-399.82743,-399.826486,-399.867336
gdb_15656,CCC1N=COC1C,1.6637,71.45,-0.2434,0.0247,0.2681,1026.5825,0.166012,30.383,-365.08891,-365.080585,-365.07964,-365.122432
gdb_15657,COC1C=CCC1C,0.8811,76.87,-0.243,0.0157,0.2587,1013.8596,0.176965,31.478,-349.008516,-349.000022,-348.999078,-349.041531
gdb_15685,CCC1OCOC1=N,1.785,65.33,-0.2684,0.0199,0.2883,978.6307,0.142697,28.399,-401.018197,-401.010274,-401.00933,-401.050958
gdb_15711,CC1OCOC1CO,1.9204,63.5,-0.2519,0.0775,0.3294,972.9188,0.154141,29.733,-422.073669,-422.065537,-422.064593,-422.106391
gdb_15763,CC#CC(=O)C1CO1,3.1803,68.55,-0.2588,-0.0581,0.2007,1128.0191,0.104443,28.416,-382.503023,-382.494416,-382.493472,-382.538312
gdb_15765,CC#CC(C)C1CC1,0.1872,84.12,-0.2392,0.0619,0.3012,1381.2442,0.175225,34.22,-311.838715,-311.828991,-311.828047,-311.8746
gdb_15771,CC(CC#C)C1CC1,0.7767,80.98,-0.2556,0.0575,0.3131,1269.691,0.175169,34.099,-311.829209,-311.820066,-311.819122,-311.862996
gdb_15793,CC(OC=N)C1CO1,4.1336,67.16,-0.2595,0.02,0.2795,1100.6851,0.140356,30.105,-400.969961,-400.961309,-400.960365,-401.004126
gdb_15806,CCNC(=O)C1CN1,3.6198,70.87,-0.2499,0.0203,0.2702,1252.4873,0.154469,30.875,-381.133398,-381.124623,-381.123679,-381.168056
gdb_15807,CCNC(=O)C1CO1,2.5491,66.04,-0.2473,0.0175,0.2649,1143.1262,0.141521,30.12,-401.011428,-401.002799,-401.001855,-401.04582
gdb_15841,COCC(O)C1CO1,1.138,64.83,-0.2602,0.0799,0.3401,1202.2153,0.152106,31.239,-422.035392,-422.026542,-422.025598,-422.069377
gdb_15886,CCC1C(C)NC1=O,3.667,72.28,-0.241,0.0384,0.2794,1049.8974,0.165038,32.098,-365.098119,-365.089301,-365.088357,-365.13156
gdb_15895,COC1C(C)CC1=O,2.1754,68.81,-0.2257,-0.0244,0.2013,989.0128,0.151583,31.219,-384.937529,-384.928784,-384.927839,-384.97102
gdb_15915,C#CC12CCC1CO2,1.8972,71.04,-0.2457,0.0194,0.2651,858.1434,0.12992,27.671,-346.533561,-346.526338,-346.525394,-346.565038
gdb_15927,N#CC12CNC1CN2,3.9527,65.58,-0.2446,0.0054,0.2499,834.3284,0.120977,25.919,-358.796107,-358.789221,-358.788277,-358.827306
gdb_15946,OCC12CCC1CO2,2.4422,67.01,-0.2439,0.0605,0.3045,899.8791,0.154274,28.613,-384.902202,-384.894619,-384.893675,-384.934355
gdb_15968,N#CC1OCC11CN1,2.9564,62.0,-0.2729,-0.0123,0.2607,869.6519,0.107591,25.669,-378.672747,-378.665643,-378.664699,-378.704513
gdb_15993,COC1COC11CC1,2.0897,68.91,-0.2279,0.0717,0.2996,1002.0372,0.15221,29.843,-384.88853,-384.88032,-384.879375,-384.921584
gdb_16018,C1CC2(CC2)COC1,1.2883,74.75,-0.2432,0.085,0.3282,937.0436,0.179542,28.981,-349.003359,-348.996181,-348.995237,-349.034393
gdb_16035,CC1C2OCC12C#C,1.0038,72.54,-0.233,0.0311,0.2641,920.4949,0.129013,29.226,-346.527697,-346.52,-346.519055,-346.559369
gdb_16067,CCC12COC1C2C,1.8099,74.7,-0.228,0.0738,0.3018,1014.0643,0.176291,31.716,-348.967883,-348.959392,-348.958448,-349.000784
gdb_16091,N#CC12CC=CC1O2,4.2876,63.21,-0.2727,-0.0261,0.2466,816.9194,0.096218,24.08,-361.459072,-361.452758,-361.451814,-361.489443
gdb_16095,C#CC12CC1OC=N2,1.6908,64.12,-0.2463,0.0046,0.251,805.5841,0.095546,24.951,-361.417456,-361.411038,-361.410094,-361.447809
gdb_16110,C#CC12CCCC1N2,2.2058,74.56,-0.2404,0.0435,0.2838,917.9339,0.143575,28.284,-326.684609,-326.677483,-326.676539,-326.715592
gdb_16116,N#CC12CC1CCN2,5.2403,69.01,-0.245,0.0305,0.2755,878.028,0.13312,26.553,-342.784442,-342.777526,-342.776582,-342.815517
gdb_16119,N#CC12CC1OCC2,3.7852,65.49,-0.2551,0.0284,0.2834,864.0104,0.120769,25.473,-362.665786,-362.659123,-362.658179,-362.69655
gdb_16126,N#CC12COCC1N2,3.9245,62.14,-0.2779,0.011,0.2889,841.5247,0.109478,24.361,-378.708194,-378.701724,-378.70078,-378.738814
gdb_16145,O=CC12CCCC1N2,3.3385,68.65,-0.2446,-0.0221,0.2225,902.2649,0.14389,26.969,-363.868097,-363.86107,-363.860126,-363.899298
gdb_16147,O=CC12CN1CCC2,3.0613,68.66,-0.2431,-0.0242,0.2189,893.1718,0.143368,27.034,-363.860605,-363.853539,-363.852595,-363.891868
gdb_16182,OCC12CC1COC2,2.7009,67.65,-0.2479,0.0692,0.3171,944.6469,0.154784,28.725,-384.924252,-384.916674,-384.91573,-384.956095
gdb_16184,OCC12CC1OCO2,0.7714,59.77,-0.2365,0.0799,0.3164,890.5491,0.130549,27.389,-420.841553,-420.834215,-420.833271,-420.873322
gdb_16190,C1CC12CC=CC2=O,3.5198,71.42,-0.237,-0.0418,0.1952,833.841,0.13172,26.285,-346.633583,-346.626819,-346.625875,-346.664468
gdb_16271,O=CC12CC1CC2=O,2.9174,64.09,-0.2478,-0.0423,0.2055,862.2983,0.106128,25.885,-382.541961,-382.534863,-382.533919,-382.573513
gdb_16293,OC1CC2CC12C#N,4.8828,66.81,-0.2716,0.0183,0.29,876.3107,0.119282,27.403,-362.647091,-362.639782,-362.638838,-362.678569
gdb_16310,CCC12CC1CC2=O,3.0279,72.64,-0.2365,-0.0053,0.2311,948.2921,0.15335,29.657,-347.805564,-347.797654,-347.79671,-347.837966
gdb_16349,CC1CC(=O)C11CC1,2.9623,73.17,-0.2348,-0.0164,0.2184,933.2623,0.152684,30.125,-347.808324,-347.800284,-347.79934,-347.840965
gdb_16355,CC1NC(=O)C11CO1,4.3072,62.35,-0.2473,0.0113,0.2586,875.2968,0.117905,27.893,-399.794792,-399.787117,-399.786173,-399.826867
gdb_16391,CC1C2CC(C2)C1O,1.2624,73.82,-0.2556,0.0711,0.3267,859.1709,0.179095,29.776,-348.995612,-348.988268,-348.987324,-349.026613
gdb_16449,CC12OC1C1OCC21,3.0403,63.65,-0.241,0.056,0.2971,796.5597,0.130163,26.016,-383.669332,-383.662696,-383.661752,-383.699799
gdb_16485,CC12C3CC(C13)C2O,1.306,71.28,-0.2405,0.08,0.3205,816.0761,0.154254,28.755,-347.757943,-347.750719,-347.749774,-347.788803
gdb_16503,CC12OC1C1CC2O1,0.2803,62.62,-0.2364,0.0729,0.3093,744.8226,0.131093,25.473,-383.680976,-383.674694,-383.67375,-383.711007
gdb_16528,CC1C(C)C2CCC12,0.1736,80.56,-0.2577,0.0751,0.3327,942.0269,0.201246,32.053,-313.048603,-313.040445,-313.039501,-313.080983
gdb_16609,O=C1OC2CC2C1=O,5.2895,55.16,-0.258,-0.0837,0.1742,757.5461,0.084216,22.963,-418.505647,-418.499536,-418.498592,-418.536033
gdb_16611,CC1=C(C)C2NC2C1,1.3435,78.3,-0.2145,0.0276,0.242,952.0378,0.165993,30.351,-327.923589,-327.915678,-327.914734,-327.955418
gdb_16633,CN1C2CC2NC1=O,3.7321,64.82,-0.2229,0.057,0.2799,824.5842,0.132361,27.093,-379.951665,-379.94447,-379.943526,-379.983025
gdb_16640,OC1C2CN2CC1=O,0.9794,60.09,-0.2415,-0.041,0.2005,792.1629,0.119374,26.088,-399.78676,-399.77995,-399.779006,-399.817771
gdb_16643,CC1CC2CC2C1=O,3.0372,70.94,-0.2326,-0.0101,0.2225,871.8385,0.155033,28.405,-347.830494,-347.823133,-347.822189,-347.862092
gdb_16661,CC1C2NC2CC1O,3.2007,70.2,-0.244,0.0697,0.3137,844.9021,0.167852,29.184,-365.056398,-365.049162,-365.048217,-365.087369
gdb_16668,CC1CN2CC2C1O,2.21,70.21,-0.2249,0.0599,0.2848,886.6369,0.166852,29.732,-365.039245,-365.031684,-365.03074,-365.070719
gdb_16679,CC1C2CC1C(=N)O2,3.2046,69.56,-0.2519,0.0336,0.2855,862.0266,0.144186,26.662,-363.856813,-363.850128,-363.849184,-363.887383
gdb_16685,OC1C2CC(=O)C1N2,3.8582,60.62,-0.2281,-0.0101,0.2181,759.9941,0.120153,25.741,-399.779328,-399.772755,-399.77181,-399.809897
gdb_16791,O=C1CC(=O)N2CC12,1.7793,58.3,-0.255,-0.0473,0.2076,800.5173,0.09538,24.135,-398.618156,-398.61166,-398.610715,-398.649402
gdb_16794,O=C1NC(=O)C2OC12,1.5395,51.73,-0.2802,-0.0563,0.224,758.6724,0.073236,22.121,-434.576995,-434.571052,-434.570108,-434.607222
gdb_16800,NC1=CC(=O)C2CC12,5.9141,69.95,-0.2155,-0.0175,0.198,858.617,0.12074,26.825,-362.692043,-362.68528,-362.684335,-362.722621
gdb_16804,CC1=CC(O)C2CC12,2.0472,73.13,-0.2259,0.0146,0.2405,934.2991,0.15434,29.643,-347.803438,-347.795831,-347.794887,-347.834921
gdb_16808,CC1C=C(C)C2NC12,1.4833,77.41,-0.2234,0.0226,0.246,959.5193,0.166407,30.033,-327.918411,-327.910683,-327.909739,-327.949991
gdb_16814,CC1CC(=O)C2OC12,3.0158,64.23,-0.2424,-0.0293,0.213,880.0161,0.130521,26.957,-383.753559,-383.746456,-383.745511,-383.784884
gdb_16825,CC1OC(=O)C2NC12,5.0902,61.06,-0.2512,0.0013,0.2525,828.6289,0.120126,25.687,-399.817047,-399.810303,-399.809358,-399.847908
gdb_16829,OC1CC(=O)C2CC12,2.4114,64.51,-0.2384,-0.0114,0.227,871.5214,0.131392,27.209,-383.756413,-383.74941,-383.748466,-383.787547
gdb_16840,CC1OC(C)C2NC12,2.6018,71.47,-0.2367,0.0755,0.3121,912.6824,0.166197,29.808,-365.05168,-365.043987,-365.043042,-365.083317
gdb_16841,CC1OC(C)C2OC12,1.9283,67.64,-0.2521,0.09,0.3421,891.1243,0.153359,29.042,-384.935279,-384.927652,-384.926708,-384.966955
gdb_16847,O=C1CC2CN2C=C1,3.5696,69.25,-0.2328,-0.0482,0.1846,842.5321,0.120699,24.874,-362.665461,-362.65895,-362.658006,-362.69659
gdb_16860,N=C1OCC2CC2O1,4.4928,62.31,-0.2426,0.0454,0.2881,792.6125,0.120721,24.888,-399.792726,-399.786277,-399.785333,-399.82352
gdb_16896,CC1CC2OC2C=C1,2.0863,72.4,-0.2435,0.0022,0.2457,933.3293,0.155043,28.057,-347.799339,-347.792166,-347.791222,-347.830651
gdb_16904,CC1CC2OC2CO1,2.3848,67.46,-0.2541,0.0854,0.3395,908.9295,0.154758,27.927,-384.931615,-384.924425,-384.92348,-384.962836
gdb_16927,N=C1OC2CNC1C2,3.9362,64.85,-0.2354,0.0283,0.2637,745.4609,0.134757,24.277,-379.929013,-379.923072,-379.922127,-379.958867
gdb_16938,O=C1OC2CC1CO2,3.9155,55.77,-0.2701,0.005,0.2751,705.5634,0.110194,22.223,-419.720723,-419.715121,-419.714176,-419.750398
gdb_16946,CC1=CC2CCC1C2,0.2969,79.23,-0.2212,0.0317,0.2529,866.0691,0.180283,28.227,-311.892228,-311.885361,-311.884417,-311.922813
gdb_16982,C1CC23CC(CO2)C13,1.4941,72.18,-0.2214,0.0828,0.3041,745.6092,0.156129,25.587,-347.713955,-347.708032,-347.707087,-347.743439
gdb_17000,C1C23CCC12COC3,1.4881,70.39,-0.2313,0.0819,0.3132,778.0024,0.156416,26.113,-347.767163,-347.760799,-347.759855,-347.797212
gdb_17117,N=C1CC(O1)C1CC1,3.0677,70.84,-0.2578,0.0321,0.2899,1120.5977,0.142821,27.813,-363.851576,-363.844164,-363.84322,-363.883791
gdb_17167,O=CC12OC3C1NC23,4.1644,59.06,-0.2452,-0.0416,0.2036,773.0559,0.094575,23.335,-398.475896,-398.469687,-398.468743,-398.506456
gdb_17170,CCC12CC3C1CN23,1.594,75.58,-0.2257,0.094,0.3197,885.1572,0.166054,28.301,-327.835656,-327.828458,-327.827514,-327.866988
gdb_17174,CCC12NC3C1OC23,1.5239,67.54,-0.2345,0.0566,0.2911,871.6288,0.141877,27.167,-363.748749,-363.741713,-363.740768,-363.780086
gdb_17182,OCC12CC3C1OC23,1.8475,64.43,-0.2309,0.0663,0.2972,838.8716,0.130032,26.506,-383.634019,-383.627087,-383.626143,-383.665247
gdb_17279,CN1CC1CC1CC1,1.1863,79.52,-0.22,0.0861,0.3061,1262.5224,0.188573,32.336,-329.079069,-329.070418,-329.069473,-329.112703
gdb_17282,OC1CC1CC1CC1,1.3239,74.98,-0.2511,0.0814,0.3325,1247.56,0.176612,32.137,-348.969693,-348.961119,-348.960175,-349.003436
gdb_17289,CC12CCC1N1CC21,1.6665,73.87,-0.2182,0.0762,0.2943,816.6142,0.166534,28.493,-327.859402,-327.852465,-327.851521,-327.889873
gdb_17320,CN1C2C3CC3C12C,0.7967,75.52,-0.2059,0.0736,0.2795,866.2995,0.164446,30.684,-327.831191,-327.823378,-327.822434,-327.86266
gdb_17350,CC1CN1C1CC1O,3.0662,72.69,-0.223,0.0818,0.3048,1063.8162,0.164589,31.459,-365.009951,-365.001661,-365.000717,-365.042768
gdb_17415,OC1CC11CC2OC12,2.7398,64.86,-0.2462,0.0717,0.318,876.1046,0.129589,27.563,-383.669186,-383.662072,-383.661128,-383.700369
gdb_17423,OC12CC3C(C13)C2=O,2.7413,60.93,-0.2434,0.0041,0.2474,722.1482,0.107359,25.01,-382.507699,-382.501423,-382.500478,-382.537782
gdb_17486,CC12CN3C(CC1)C23,1.8363,73.41,-0.2205,0.0823,0.3027,799.7861,0.167821,27.53,-327.897904,-327.891245,-327.890301,-327.928115
gdb_17532,CC1C2N1CC21CO1,2.4596,69.09,-0.2343,0.0758,0.3101,978.1393,0.141643,27.954,-363.792201,-363.784931,-363.783987,-363.82347
gdb_17558,CC12NC1CC21CO1,1.4887,68.47,-0.2284,0.0772,0.3055,840.3348,0.141679,28.421,-363.795739,-363.788381,-363.787437,-363.826998
gdb_17589,CC12OC1(C)C1CC21,1.8148,71.1,-0.2363,0.0894,0.3257,839.3904,0.152558,29.849,-347.763181,-347.755511,-347.754566,-347.79454
gdb_17600,C1CC1C(=O)C(=N)N,1.5367,68.04,-0.2404,-0.0559,0.1845,1039.0545,0.130991,29.757,-379.935939,-379.927879,-379.926935,-379.969017
gdb_17632,CC(=O)C(O)C1CC1,2.9629,68.32,-0.2585,-0.0256,0.2329,1059.3321,0.151615,31.886,-384.947038,-384.938191,-384.937247,-384.981026
gdb_17675,CC1CC1(O)C1CN1,1.684,72.02,-0.2326,0.0554,0.288,1042.4224,0.164818,32.207,-365.018716,-365.010172,-365.009228,-365.051515
gdb_17688,C1CC1C12CC(C1)O2,1.8302,71.93,-0.2295,0.0881,0.3176,915.2453,0.154165,27.508,-347.722728,-347.715751,-347.714807,-347.754268
gdb_17693,C1OC1C12CC(C1)C2,1.6904,72.11,-0.261,0.0956,0.3566,919.7607,0.155069,26.606,-347.72922,-347.722418,-347.721474,-347.760563
gdb_17702,OC12C3C1C1OC3C21,1.9514,59.01,-0.2398,0.0685,0.3083,695.3964,0.107869,23.242,-382.441763,-382.436215,-382.43527,-382.471018
gdb_17827,OC1CC1C1CCC1,1.3927,75.8,-0.2502,0.081,0.3312,1141.4884,0.177436,31.096,-348.973643,-348.96547,-348.964526,-349.006584
gdb_17869,O=C1C2CC1N=CO2,2.7489,57.58,-0.234,-0.0363,0.1977,687.7051,0.097348,22.482,-398.592367,-398.586552,-398.585608,-398.622206
gdb_17979,C#CC1CC2COC12,2.1321,70.07,-0.241,0.0438,0.2848,872.7658,0.130369,27.05,-346.529488,-346.52236,-346.521416,-346.561205
gdb_17980,C#CC1CC2OCC12,1.6549,69.71,-0.2437,0.0412,0.2849,870.3742,0.130399,27.087,-346.530544,-346.523456,-346.522511,-346.562089
gdb_18034,C1OC2CCCC=C12,1.7981,73.82,-0.2336,0.0187,0.2524,894.7571,0.156395,26.519,-347.793032,-347.786371,-347.785427,-347.823628
gdb_18045,C1CC2OC=NCC12,2.2815,67.87,-0.2449,0.0321,0.2771,798.2202,0.145183,25.252,-363.864295,-363.857783,-363.856838,-363.89513
gdb_18131,C1OCC2COCC12,0.1434,65.86,-0.2463,0.0674,0.3137,877.5497,0.15757,25.319,-384.944126,-384.93751,-384.936566,-384.975606
gdb_18165,CN1C2CC(CO)C12,1.3336,71.69,-0.2293,0.0733,0.3026,1007.6918,0.165185,30.827,-364.999423,-364.991155,-364.990211,-365.03215
gdb_18172,C#CC1=CCC2CC12,0.8148,79.59,-0.2197,-0.0172,0.2024,940.5943,0.131115,27.457,-309.439158,-309.432253,-309.431308,-309.469972
gdb_18185,C#CC1N=CN2CC12,1.8101,66.67,-0.2526,-0.0075,0.2451,814.5841,0.108035,25.223,-341.522007,-341.515436,-341.514492,-341.552682
gdb_18202,N#CC1CCC2OC12,5.0854,64.46,-0.2806,0.0323,0.3128,876.2305,0.120743,25.089,-362.672407,-362.665775,-362.664831,-362.703341
gdb_18208,N#CC1OCC2CC12,4.8877,64.71,-0.2803,0.0164,0.2967,855.6035,0.120626,25.112,-362.662364,-362.65573,-362.654786,-362.69328
gdb_18212,O=CC1=CCC2NC12,3.532,69.28,-0.2431,-0.0571,0.186,903.1986,0.120161,25.141,-362.657017,-362.650407,-362.649463,-362.687898
gdb_18223,O=CN1C=NC2CC12,3.4822,64.72,-0.244,-0.0307,0.2133,854.8272,0.109018,23.892,-378.737634,-378.731292,-378.730348,-378.768257
gdb_18227,O=CC1CCC2OC12,3.1452,64.67,-0.2473,-0.0238,0.2235,928.0424,0.131021,26.008,-383.74372,-383.736714,-383.73577,-383.775442
gdb_18237,CN=C1OCC2NC12,3.2542,68.41,-0.237,0.0205,0.2575,927.3358,0.132002,26.516,-379.904123,-379.896913,-379.895969,-379.935859
gdb_18267,COC1CCN2CC12,1.873,70.92,-0.2299,0.0811,0.311,985.8062,0.166924,28.763,-365.030945,-365.023368,-365.022424,-365.062873
gdb_18269,COC1OCC2CC12,1.2693,68.01,-0.2554,0.0896,0.345,939.1637,0.154653,28.008,-384.925792,-384.918292,-384.917348,-384.957739
gdb_18281,CC1C2CC=CCC12,0.192,78.99,-0.2328,0.0362,0.2689,876.444,0.179279,29.512,-311.87601,-311.868507,-311.867562,-311.907455
gdb_18304,O=C1C=CC2CCC12,3.5958,70.35,-0.2321,-0.0434,0.1888,819.8384,0.132655,24.982,-346.629133,-346.622664,-346.62172,-346.66006
gdb_18310,O=C1CC=C2CCC12,2.5131,71.68,-0.2365,-0.016,0.2205,857.2162,0.131418,25.797,-346.605054,-346.598411,-346.597467,-346.635969
gdb_18314,C1CN2C1=NCC2=O,3.5259,64.18,-0.2426,-0.0127,0.23,819.2224,0.1091,23.779,-378.740109,-378.733613,-378.732669,-378.771449
gdb_18357,OC1CC=C2CCC12,1.3674,73.95,-0.2319,0.0152,0.2471,853.29,0.15544,27.867,-347.784399,-347.777483,-347.776539,-347.815191
gdb_18364,CC1COC2CCC12,1.4955,73.38,-0.2394,0.0773,0.3167,903.2695,0.178956,28.987,-349.005195,-348.997771,-348.996827,-349.036844
gdb_18368,CC1OCC2OCC12,2.1904,66.94,-0.2445,0.0792,0.3236,850.1206,0.155243,27.093,-384.930064,-384.923013,-384.922069,-384.96124
gdb_18395,C1OCC2NC2C=C1,2.3826,70.54,-0.2388,0.0095,0.2482,834.098,0.144779,26.188,-363.826804,-363.820098,-363.819154,-363.85775
gdb_18446,CC1CC2C(C=O)N12,3.4756,70.0,-0.2464,-0.0347,0.2117,929.8775,0.141641,28.443,-363.818197,-363.810577,-363.809633,-363.850182
gdb_18456,CCC1C2NC(=O)C12,3.7846,68.44,-0.2441,0.0091,0.2532,977.4421,0.14262,28.404,-363.8593,-363.85174,-363.850796,-363.89145
gdb_18461,COC1C2NC(=O)C12,3.5307,61.44,-0.2469,0.0058,0.2527,847.1101,0.118725,26.655,-399.773725,-399.766436,-399.765492,-399.805594
gdb_18491,N#CCC1CN2CC12,3.4877,68.02,-0.2498,0.03,0.2798,1043.7215,0.131873,26.571,-342.749129,-342.741958,-342.741014,-342.781081
gdb_18549,O=C1CN2CC=CC12,2.5435,66.54,-0.2309,-0.0267,0.2041,807.4034,0.120075,24.381,-362.658472,-362.652169,-362.651225,-362.689025
gdb_18556,O=C1CC2CCCC12,2.8332,70.74,-0.2349,-0.0193,0.2156,861.6285,0.155498,27.019,-347.833604,-347.826716,-347.825771,-347.864938
gdb_18565,O=C1NC2COCC12,3.813,60.85,-0.2489,0.027,0.2759,783.9955,0.121324,24.381,-399.823098,-399.816725,-399.815781,-399.853688
gdb_18579,OC1CC2N=COC12,0.9417,59.7,-0.2557,0.0082,0.2639,761.6695,0.120782,24.727,-399.794577,-399.788157,-399.787213,-399.825351
gdb_18587,CC1CC2OCC=C12,1.6209,74.54,-0.2253,0.011,0.2364,928.1737,0.154632,27.814,-347.778434,-347.77125,-347.770306,-347.809671
gdb_18593,CC1CC2CCOC12,1.4031,73.6,-0.2383,0.0776,0.3159,886.6407,0.17903,28.877,-349.00731,-348.999899,-348.998955,-349.038938
gdb_18595,CC1CC2OCCC12,1.5016,73.19,-0.2403,0.0732,0.3135,890.9403,0.179191,28.81,-349.005706,-348.998409,-348.997465,-349.037181
gdb_18629,CN1C2COC(=N)C12,2.865,66.25,-0.2412,0.0128,0.2541,793.6734,0.132253,26.303,-379.90481,-379.897917,-379.896973,-379.93573
gdb_18651,O=C1C=CCC2CN12,4.39,67.09,-0.2429,-0.0416,0.2013,798.2606,0.120894,24.729,-362.67125,-362.664782,-362.663837,-362.702081
gdb_18668,N=C1OCCC2NC12,3.5602,66.24,-0.2517,0.0123,0.264,826.652,0.133659,25.573,-379.90841,-379.901811,-379.900867,-379.93928
gdb_18672,O=C1CCCC2CC12,3.3508,71.45,-0.2309,-0.0054,0.2254,879.3462,0.156283,27.331,-347.831365,-347.824452,-347.823508,-347.862408
gdb_18684,O=C1COCC2NC12,3.5046,61.15,-0.2342,-0.0247,0.2095,804.7185,0.120681,25.031,-399.78299,-399.776414,-399.775469,-399.813848
gdb_18700,CC1=CCOC2CC12,1.4147,73.95,-0.227,0.0196,0.2466,901.8835,0.154635,28.422,-347.796228,-347.788915,-347.787971,-347.827505
gdb_18705,OC1C=CCC2NC12,2.5081,68.71,-0.2438,0.0222,0.266,839.5783,0.145018,27.024,-363.848263,-363.841494,-363.84055,-363.879025
gdb_18710,CC1CC=CC2OC12,1.7533,72.06,-0.2382,0.0029,0.241,875.3024,0.155117,28.022,-347.804615,-347.797494,-347.79655,-347.83565
gdb_18726,CC1OCOC2CC12,1.8492,67.2,-0.2482,0.085,0.3333,861.742,0.155112,27.877,-384.928186,-384.921073,-384.920129,-384.959261
gdb_18782,O=C1C2CC3CC1C23,3.1605,67.63,-0.2346,-0.0148,0.2199,746.5749,0.132477,24.152,-346.580731,-346.574775,-346.573831,-346.610641
gdb_18852,O=C1C2C3CCN1C23,4.0082,63.71,-0.2418,0.0019,0.2437,703.9721,0.121671,23.147,-362.654949,-362.649173,-362.648229,-362.684709
